Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56311328800,56311328800,Effect of extraction method in the content of phytoestrogens and main phenolics in mesquite pod extracts (Prosopis sp.),"González-Quijano, G.K.| Arrieta-Baez, D.| Dorantes-Alvarez, L.| Aparicio-Ozores, G.| Guerrero-Legarreta, I.",5.0,56311328800| 7801374716| 55989697500| 38661033200| 6602846809,2019.0,2019-01-01,Revista Mexicana de Ingeniera Quimica,18,1,303-312,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana Iztapalapa,English,0.58,59,1.7,57,0.277,55,0.79,32.0,11.0,0.62,13.0,38.0,42.0,0.0,0.0,"González-Quijano, G.K., Arrieta-Baez, D., Dorantes-Alvarez, L. and 2 more (...) (2019).Effect of extraction method in the content of phytoestrogens and main phenolics in mesquite pod extracts (Prosopis sp.). Revista Mexicana de Ingeniera Quimica,18(1) 303-312",https://www.scopus.com/record/display.url?eid=2-s2.0-85067883589&origin=resultslist,10.24275/UAM/IZT/DCBI/REVMEXINGQUIM/2019V18N1/GONZALEZ,Article,Hybrid gold,2-s2.0-85067883589,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,704696| 505017| 505011,Government| Academic,3.0,60019176| 60027998| 60028381,"Instituto Politécnico Nacional| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana -Unidad Iztapalapa",56311328800,6602846809,6602846809,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,30| 31| 40,"Agricultural, Veterinary And Food Sciences| Biological Sciences| Engineering",3006| 3106| 4004,Food sciences| Industrial biotechnology| Chemical engineering,-,Enhancing Cereal Quality through Genetic Insights,952,76.521,Nutritional and Medicinal Applications of Prosopis,40903,61.029,Defensible,2019.0,11.0,N/A,"González-Quijano, G.K.| Arrieta-Baez, D.| Dorantes-Alvarez, L.| Aparicio-Ozores, G.| Guerrero-Legarreta, I.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
