Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57218680753,57218680753,Clinical manifestations and risk factors for oral immune reconstitution inflammatory syndrome in Mexico,"Castillejos-García, I.| Ramírez-Amador, V.| Gómez-Mejía, E.| Badial-Hernández, F.| Anaya-Saavedra, G.",5.0,57200688398| 55892117400| 57218680753| 56044660500| 22133430200,2020.0,2020-09-01,Oral Diseases,26,1,153-157,-,ISSN-1354523X,22815.0,Journal,Blackwell Publishing Ltd,English,1.35,17,4.6,10,0.953,14,0.6,12.0,1.0,0.14,7.37,74.0,70.0,0.0,0.0,"Castillejos-García, I., Ramírez-Amador, V., Gómez-Mejía, E. and 2 more (...) (2020).Clinical manifestations and risk factors for oral immune reconstitution inflammatory syndrome in Mexico. Oral Diseases,26(1) 153-157",https://www.scopus.com/record/display.url?eid=2-s2.0-85090000145&origin=resultslist,10.1111/odi.13402,Article,,2-s2.0-85090000145,32862543,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210| 101700505,Universidad Autónoma Metropolitana Unidad Xochimilco| Clínica Especializada Condesa,57200688398,22133430200,57200688398,-,Mexico,1.0,2733| 3500,Otorhinolaryngology| General Dentistry,5,Life Sciences & Medicine,532| 514,Medicine| Dentistry,34,Medical and Health,32,Biomedical And Clinical Sciences,3203,Dentistry,SDG 3,Fungal Infections and Immune Responses in Patients,277,51.929,Immune Reconstitution Inflammatory Syndrome in HIV Treatment,18766,61.923,Definitive,2020.0,1.0,N/A,"Castillejos-García, I.| Ramírez-Amador, V.| Gómez-Mejía, E.| Badial-Hernández, F.| Anaya-Saavedra, G.",Universidad Autónoma Metropolitana,Mexico,0
