Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57211579933,57211579933,"Chronic sleep loss disrupts blood–testis and blood–epididymis barriers, and reduces male fertility","Domínguez-Salazar, E.| Hurtado-Alvarado, G.| Medina-Flores, F.| Dorantes, J.| González-Flores, O.| Contis-Montes de Oca, A.| Velázquez-Moctezuma, J.| Gómez-González, B.",8.0,6506373102| 55318051800| 57211576137| 57211579933| 55989720500| 56116733300| 55989759500| 56013566800,2020.0,2020-06-01,Journal of Sleep Research,29,3,-,e12907,ISSN-09621105,16005.0,Journal,Blackwell Publishing Ltd,English,1.37,17,6.1,15,1.297,15,0.52,16.0,23.0,0.58,13.81,21.0,43.0,0.0,0.0,"Domínguez-Salazar, E., Hurtado-Alvarado, G., Medina-Flores, F. and 5 more (...) (2020).Chronic sleep loss disrupts blood–testis and blood–epididymis barriers, and reduces male fertility. Journal of Sleep Research,29(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85074502150&origin=resultslist,10.1111/jsr.12907,Article,,2-s2.0-85074502150,31578801,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autónoma de Tlaxcala,505002| 505017| 505023| 714292,Academic| Government,4.0,60028381| 60017323| 60029589| 60032442| 60005058,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma de Tlaxcala| Universidad Nacional Autónoma de México| Facultad de Estudios Superiores Iztacala,6506373102,56013566800,56013566800,-,Mexico,1.0,2802| 2805,Behavioral Neuroscience| Cognitive Neuroscience,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,52| 32,Psychology| Biomedical And Clinical Sciences,-,-,-,Sleep Dynamics and Cognitive Performance in Athletes,1140,36.756,Cognitive Impacts of Sleep Deprivation on Memory,19250,86.404,Defensible,2020.0,23.0,N/A,"Domínguez-Salazar, E.| Hurtado-Alvarado, G.| Medina-Flores, F.| Dorantes, J.| González-Flores, O.| Contis-Montes de Oca, A.| Velázquez-Moctezuma, J.| Gómez-González, B.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autónoma de Tlaxcala,Mexico,0
