Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57403456300,57403456300,"DOMESTIC WORK, OCCUPATIONAL STRESS AND DEPRESSION IN NURSES AT A PUBLIC HOSPITAL IN MEXICO CITY","Zamora-Macorra, M.| Pérez-Castillo, R.G.",2.0,55229325800| 57403456300,2022.0,2022-12-27,Horizonte de Enfermeria,33,3,300-312,-,ISSN-07168861,21101158602.0,Journal,Escuela de Psicologia Pontificia Universidad Catolica de Chile,English,0.07,93,-,-,-,-,1.18,31.0,1.0,0.16,6.32,70.0,71.0,0.0,0.0,"Zamora-Macorra, M., Pérez-Castillo, R.G. (2022).DOMESTIC WORK, OCCUPATIONAL STRESS AND DEPRESSION IN NURSES AT A PUBLIC HOSPITAL IN MEXICO CITY. Horizonte de Enfermeria,33(3) 300-312",https://www.scopus.com/record/display.url?eid=2-s2.0-85163065954&origin=resultslist,10.7764/Horiz_Enferm.33.3.300-312,Article,Gold,2-s2.0-85163065954,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60010210,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco,55229325800,57403456300,55229325800,-,Mexico,1.0,2900,General Nursing,5,Life Sciences & Medicine,534,Nursing,34,Medical and Health,-,-,-,-,-,Gender Roles and Work-Family Dynamics in Society,1081,79.398,Work-Family Dynamics and Employee Well-Being,668,99.382,Defensible,2022.0,1.0,N/A,"Zamora-Macorra, M.| Pérez-Castillo, R.G.",Universidad Autónoma Metropolitana,Mexico,0
