Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
24597998800,24597998800,Cyclic alternating pattern in infants with congenital hypothyroidism,"Santana-Miranda, R.| Murata, C.| Bruni, O.| Rosa, A.| Alvarado Ruiz, G.A.| Castillo Montoya, C.R.| Rojas-Zamorano, J.Á.| Esqueda-León, E.| Dominguez-Salazar, E.| Poblano, A.| Velazquez-Moctezuma, J.",11.0,36126705500| 55357584700| 7003341598| 56900607000| 55090270400| 6507899853| 24597998800| 24597214000| 6506373102| 55941251400| 7003970434,2019.0,2019-01-01,Brain and Development,41,1,66-71,-,ISSN-03877604,14320.0,Journal,Elsevier B.V.,English,0.9,37,3.2,29,0.691,31,1.09,27.0,4.0,0.0,9.28,57.0,75.0,0.0,0.0,"Santana-Miranda, R., Murata, C., Bruni, O. and 8 more (...) (2019).Cyclic alternating pattern in infants with congenital hypothyroidism. Brain and Development,41(1) 66-71",https://www.scopus.com/record/display.url?eid=2-s2.0-85050182078&origin=resultslist,10.1016/j.braindev.2018.07.002,Article,,2-s2.0-85050182078,30037585,University of Rome La Sapienza| Sant'Andrea Hospital| Universidad Autónoma Metropolitana| University of Lisbon| Instituto Nacional de Pediatria| Universidad Nacional Autónoma de México,321063| 321147| 505017| 328004| 505041| 505023,Medical| Academic| Government,6.0,60022869| 60004914| 60032350| 60084996| 60004956| 120984962| 60028381| 105206608,"Universidad Nacional Autónoma de México, Facultad de Medicina| Instituto Nacional de Pediatría| Sapienza Università di Roma| Azienda Ospedaliero-Universitaria Sant'Andrea| Instituto Superior Técnico| Sleep Laboratory| Universidad Autónoma Metropolitana -Unidad Iztapalapa| National Institute of Rehabilitation",36126705500,7003970434,36126705500,-,Mexico| Portugal| Italy,3.0,2728| 2735| 2806,"Neurology (clinical)| Pediatrics, Perinatology and Child Health| Developmental Neuroscience",5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,-,-,-,Obstructive Sleep Apnea and Quality of Life,194,75.082,Cyclic Alternating Pattern in Sleep Dynamics,80802,63.567,Very Good,2019.0,4.0,N/A,"Santana-Miranda, R.| Murata, C.| Bruni, O.| Rosa, A.| Alvarado Ruiz, G.A.| Castillo Montoya, C.R.| Rojas-Zamorano, J.Á.| Esqueda-León, E.| Dominguez-Salazar, E.| Poblano, A.| Velazquez-Moctezuma, J.",University of Rome La Sapienza| Sant'Andrea Hospital| Universidad Autónoma Metropolitana| University of Lisbon| Instituto Nacional de Pediatria| Universidad Nacional Autónoma de México,Mexico| Portugal| Italy,0
