Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57209098218,57209098218,Gold nanoparticle uptake is enhanced by estradiol in MCF-7 breast cancer cells,"Lara-Cruz, C.| Jiménez-Salazar, J.E.| Arteaga, M.| Arredondo, M.| Ramón-Gallegos, E.| Batina, N.| Damián-Matsumura, P.",7.0,57191573177| 56154429000| 57209098218| 55224732000| 23980792500| 7004363700| 6602141018,2019.0,2019-01-01,International Journal of Nanomedicine,14,-,2705-2718,-,ISSN-11769114,7700153108.0,Journal,Dove Medical Press Ltd.,English,1.2,21,7.1,11,1.061,10,0.74,30.0,21.0,1.11,12.63,24.0,26.0,0.0,0.0,"Lara-Cruz, C., Jiménez-Salazar, J.E., Arteaga, M. and 4 more (...) (2019).Gold nanoparticle uptake is enhanced by estradiol in MCF-7 breast cancer cells. International Journal of Nanomedicine,142705-2718",https://www.scopus.com/record/display.url?eid=2-s2.0-85066474505&origin=resultslist,10.2147/IJN.S196683,Article,Gold|Green,2-s2.0-85066474505,31118607,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60014923| 60019176,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,57191573177,6602141018,6602141018,-,Mexico,1.0,1304| 1502| 1605| 2502| 3002| 3003,Biophysics| Bioengineering| Organic Chemistry| Biomaterials| Drug Discovery| Pharmaceutical Science,2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,507| 433| 537| 249| 219| 409,Biological Sciences| Materials Science| Pharmacy & Pharmacology| Engineering - Petroleum| Engineering - Chemical| Chemistry,37| 34| 36| 32,Physical Sciences| Medical and Health| Engineering| Life Sciences,32| 40,Biomedical And Clinical Sciences| Engineering,3206| 4003| 4018,Medical biotechnology| Biomedical engineering| Nanotechnology,SDG 3,Multifunctional Nanoparticles in Cancer Treatment,129,98.561,Gold Nanoparticles in Cancer Treatment Applications,6689,97.033,Very Good,2019.0,21.0,N/A,"Lara-Cruz, C.| Jiménez-Salazar, J.E.| Arteaga, M.| Arredondo, M.| Ramón-Gallegos, E.| Batina, N.| Damián-Matsumura, P.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
