Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56267516600,56267516600,Effect of glycerol on properties of chitosan/chlorhexidine membranes and antibacterial activity against Streptococcus mutans,"Hachity-Ortega, J.A.| Jerezano-Domínguez, A.V.| Pazos-Rojas, L.A.| Flores-Ledesma, A.| Pazos-Guarneros, D.D.C.| Parra-Solar, K.A.| Reyes-Cervantes, E.| Juárez-Díaz, I.| Medina, M.E.| González-Martínez, M.| Castillo-Silva, B.E.| Ávila-Curiel, B.X.| Hernández-Juárez, J.| Rivera-Urbalejo, A.| Gordillo-Guerra, P.G.| Casillas-Santana, M.A.",16.0,59305703700| 58849745900| 57210162659| 57191493408| 59306336700| 59305863400| 56267516600| 56756348200| 55085224300| 59305703800| 57192180918| 57220178085| 55600321100| 56527182200| 57188457700| 57192177529,2024.0,2024-01-01,Frontiers in Microbiology,15,-,-,1430954,ISSN-1664302X,21100226442.0,Journal,Frontiers Media SA,English,1.11,24,8.5,20,1.172,18,0.76,8.0,8.0,1.35,5.95,18.0,22.0,0.0,0.0,"Hachity-Ortega, J.A., Jerezano-Domínguez, A.V., Pazos-Rojas, L.A. and 13 more (...) (2024).Effect of glycerol on properties of chitosan/chlorhexidine membranes and antibacterial activity against Streptococcus mutans. Frontiers in Microbiology,15",https://www.scopus.com/record/display.url?eid=2-s2.0-85202621036&origin=resultslist,10.3389/fmicb.2024.1430954,Article,Gold|Green,2-s2.0-85202621036,-,Benemerita Universidad Autonoma de Puebla| Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Veracruzana| Universidad Autonoma Benito Juarez de Oaxaca| Instituto Tecnologico de Estudios Superiores de Monterrey,505001| 704696| 505017| 505056| 707222| 505012,Government| Academic,6.0,60018506| 60024830| 60007966| 60007909| 60027998| 60010210| 60014923,"Universidad Autónoma Benito Juárez de Oaxaca| Benemérita Universidad Autónoma de Puebla| Tecnológico de Monterrey| Universidad Veracruzana| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana",59305703700,57192177529,58849745900| 57210162659,-,Mexico,1.0,2404| 2726,Microbiology| Microbiology (medical),5,Life Sciences & Medicine,532| 507,Medicine| Biological Sciences,34| 32,Medical and Health| Life Sciences,31| 32,Biological Sciences| Biomedical And Clinical Sciences,3207| 3107,Medical microbiology| Microbiology,SDG 3,Chitosan Applications in Health and Food Packaging,881,93.656,Biopolymer Edible Films for Sustainable Packaging,181,99.967,Definitive,2024.0,8.0,N/A,"Hachity-Ortega, J.A.| Jerezano-Domínguez, A.V.| Pazos-Rojas, L.A.| Flores-Ledesma, A.| Pazos-Guarneros, D.D.C.| Parra-Solar, K.A.| Reyes-Cervantes, E.| Juárez-Díaz, I.| Medina, M.E.| González-Martínez, M.| Castillo-Silva, B.E.| Ávila-Curiel, B.X.| Hernández-Juárez, J.| Rivera-Urbalejo, A.| Gordillo-Guerra, P.G.| Casillas-Santana, M.A.",Benemerita Universidad Autonoma de Puebla| Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Veracruzana| Universidad Autonoma Benito Juarez de Oaxaca| Instituto Tecnologico de Estudios Superiores de Monterrey,Mexico,0
