Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55981377600,55981377600,Biogenic production of seleno-amino acids and seleno-nanoparticles by Saccharomyces boulardii,"González-Salitre, L.| Castañeda-Ovando, A.| Basilio-Cortés, U.A.| del Carmen García-Contreras, A.| Rodríguez Serrano, G.M.| Cardelle-Cobas, A.| Román-Gutiérrez, A.D.| González-Olivares, L.G.",8.0,57220060816| 56002704800| 56826150800| 55981377600| 6505895038| 9736687700| 6506575623| 43660968100,2023.0,2023-06-01,Food Bioscience,53,-,-,102552,ISSN-22124292,21100255550.0,Journal,Elsevier Ltd,English,1.11,22,6.4,22,0.959,13,2.57,56.0,19.0,1.62,11.73,12.0,17.0,0.0,0.0,"González-Salitre, L., Castañeda-Ovando, A., Basilio-Cortés, U.A. and 5 more (...) (2023).Biogenic production of seleno-amino acids and seleno-nanoparticles by Saccharomyces boulardii. Food Bioscience,53",https://www.scopus.com/record/display.url?eid=2-s2.0-85151023248&origin=resultslist,10.1016/j.fbio.2023.102552,Article,,2-s2.0-85151023248,-,Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| University of Santiago de Compostela,505046| 505017| 505050| 312031,Academic,4.0,60027135| 60005618| 60014923| 60028381| 60010210| 60028419,Universidad Autónoma del Estado de Hidalgo| Universidad Autónoma de Baja California| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidade de Santiago de Compostela,57220060816,43660968100,9736687700| 43660968100,-,Mexico| Spain,2.0,1106| 1303,Food Science| Biochemistry,5,Life Sciences & Medicine,502| 507,Agriculture & Forestry| Biological Sciences,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3001| 3006,Agricultural biotechnology| Food sciences,-,Selenium and Chromium Detection in Environmental Samples,1225,19.686,Selenium Speciation and Its Nutritional Implications,8957,92.098,Definitive,2023.0,19.0,N/A,"González-Salitre, L.| Castañeda-Ovando, A.| Basilio-Cortés, U.A.| del Carmen García-Contreras, A.| Rodríguez Serrano, G.M.| Cardelle-Cobas, A.| Román-Gutiérrez, A.D.| González-Olivares, L.G.",Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| University of Santiago de Compostela,Mexico| Spain,0
