Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59357579400,59357579400,ADCHα-I population analysis and constrained dipole moment density functional theory in force fields for molecular simulations,"Carmona-Espíndola, J.| García-Melgarejo, V.| Núñez-Rojas, E.| Mendoza, S.| García, A.| Gázquez, J.L.| Alejandre, J.",7.0,35621686500| 57207206920| 50262780000| 59358364500| 59357579400| 56013736400| 6701463968,2024.0,2024-10-14,Journal of Chemical Physics,161,14,-,144103,ISSN-00219606,28134.0,Journal,American Institute of Physics,English,0.91,35,5.3,25,0.819,21,0.45,5.0,7.0,1.01,6.96,21.0,29.0,0.0,0.0,"Carmona-Espíndola, J., García-Melgarejo, V., Núñez-Rojas, E. and 4 more (...) (2024).ADCHα-I population analysis and constrained dipole moment density functional theory in force fields for molecular simulations. Journal of Chemical Physics,161(14) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85205790200&origin=resultslist,10.1063/5.0224028,Article,Hybrid gold,2-s2.0-85205790200,39377320,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Government| Academic,2.0,60028381| 60027998| 60306615,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Ares Materials Inc.",35621686500,6701463968,35621686500| 50262780000,-,Mexico| United States,2.0,1606| 3100,Physical and Theoretical Chemistry| General Physics and Astronomy,2| 4,Engineering & Technology| Natural Sciences,409| 439| 249,Chemistry| Physics & Astronomy| Engineering - Petroleum,37,Physical Sciences,40| 51| 34,Engineering| Physical Sciences| Chemical Sciences,-,-,-,Quantum Chemistry and Molecular Interaction Insights,8,83.453,Charge Distribution and Heat Resistance in Alloys,86387,61.156,Other,2024.0,7.0,N/A,"Carmona-Espíndola, J.| García-Melgarejo, V.| Núñez-Rojas, E.| Mendoza, S.| García, A.| Gázquez, J.L.| Alejandre, J.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,Mexico| United States,0
