Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57216918640,57216918640,Logic of selecting suitable dissolution parameters in new drug formulations based on a BCS approach,"Medina-López, R.| Arregui, E.E.| Aranda, E.J.| Moreno-Rocha, L.A.| Hurtado, M.| Jung-Cook, H.| Helmy, S.A.",7.0,57216927701| 57216921336| 57216918640| 53875002400| 7006878205| 7201617832| 55614979100,2020.0,2020-12-01,Iranian Journal of Pharmaceutical Research,19,1,465-486,-,ISSN-17350328,17700156313.0,Journal,Iranian Journal of Pharmaceutical Research,English,0.66,53,2.8,37,0.37,38,2.34,46.0,3.0,0.0,5.75,62.0,78.0,0.0,0.0,"Medina-López, R., Arregui, E.E., Aranda, E.J. and 4 more (...) (2020).Logic of selecting suitable dissolution parameters in new drug formulations based on a BCS approach. Iranian Journal of Pharmaceutical Research,19(1) 465-486",https://www.scopus.com/record/display.url?eid=2-s2.0-85085287308&origin=resultslist,10.22037/ijpr.2020.1100993,Article,,2-s2.0-85085287308,-,Taibah University| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Damanhour University,700955| 505017| 505023| 706322,Academic,4.0,60010210| 60005847| 60032442| 60008920| 60273281| 60105346,"Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México, Facultad de Quimica| Universidad Nacional Autónoma de México| Taibah University| Faculty of Pharmacy| Damanhour University",57216927701,55614979100,57216927701,-,Mexico| Egypt| Saudi Arabia,3.0,2736| 3000,"Pharmacology (medical)| General Pharmacology, Toxicology and Pharmaceutics",5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,3214| 4208,"Pharmacology and pharmaceutical sciences| Traditional, complementary and integrative medicine",-,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Dissolution Testing Methods for Pharmaceutical Products,20996,69.94,Very Good,2020.0,3.0,N/A,"Medina-López, R.| Arregui, E.E.| Aranda, E.J.| Moreno-Rocha, L.A.| Hurtado, M.| Jung-Cook, H.| Helmy, S.A.",Taibah University| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Damanhour University,Mexico| Egypt| Saudi Arabia,0
