Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57192180188,57192180188,Modeling of heat transfer in the thermal treatment of canned products,"Fernando, A.L.-M.| José, J.V.-L.| Luis, M.-T.",3.0,57192180188| 6507150530| 57192177858,2016.0,2016-01-01,Informacion Tecnologica,27,6,85-94,-,ISSN-07168756,22476.0,Journal,Centro de Informacion Tecnologica,Spanish,0.58,56,0.8,52,0.227,50,1.63,78.0,0.0,0.0,7.94,81.0,71.0,0.0,0.0,"Fernando, A.L.-M., José, J.V.-L., Luis, M.-T. (2016).Modeling of heat transfer in the thermal treatment of canned products. Informacion Tecnologica,27(6) 85-94",https://www.scopus.com/record/display.url?eid=2-s2.0-84999670071&origin=resultslist,10.4067/S0718-07642016000600009,Article,Gold|Green,2-s2.0-84999670071,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60024080| 60032442,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Nacional Autónoma de México,57192180188,57192177858,-,-,Mexico,1.0,1000| 1100| 1106| 1400| 1408| 1500| 1600| 1700| 1706| 1909| 2100| 2209| 2500,"Multidisciplinary| General Agricultural and Biological Sciences| Food Science| General Business,Management and Accounting| Strategy and Management| General Chemical Engineering| General Chemistry| General Computer Science| Computer Science Applications| Geotechnical Engineering and Engineering Geology| General Energy| Industrial and Manufacturing Engineering| General Materials Science",4| 3| 2| 5,Natural Sciences| Social Sciences & Management| Engineering & Technology| Life Sciences & Medicine,308| 451| 247| 222| 416| 213| 249| 502| 450| 433| 212| 409| 221| 219,Business & Management Studies| Geophysics| Engineering - Mineral & Mining| Engineering - Mechanical| Earth & Marine Sciences| Data Science| Engineering - Petroleum| Agriculture & Forestry| Geology| Materials Science| Computer Science & Information Systems| Chemistry| Engineering - Electrical & Electronic| Engineering - Chemical,35| 32| 38| 36| 37,Business and Economics| Life Sciences| Computer Science| Engineering| Physical Sciences,MD,Multidisciplinary,MD,Multidisciplinary,-,Moisture Dynamics and Energy Efficiency in Drying,817,73.185,Thermal Processing Innovations in Canned Food,13447,70.877,Definitive,2016.0,0.0,N/A,"Fernando, A.L.-M.| José, J.V.-L.| Luis, M.-T.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
