Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55303751300,55303751300,Theatrical Representations of the Daily Life in the City of Mexico in El país de la metralla (1913),"Ortiz Bullé Goyri, A.",1.0,55303751300,2021.0,2021-01-01,Cahiers D'etudes Des Cultures Iberiques Et Latino-Americaines,7,-,-,-,ISSN-24287245,21101275452.0,Journal,Paul-Valery Montpellier 3 University,Spanish,0,95,-,-,-,-,0.0,0.0,0.0,0.0,1.14,82.0,79.0,0.0,0.0,"Ortiz Bullé Goyri, A. (2021).Theatrical Representations of the Daily Life in the City of Mexico in El país de la metralla (1913). Cahiers D'etudes Des Cultures Iberiques Et Latino-Americaines,7",https://www.scopus.com/record/display.url?eid=2-s2.0-85218266584&origin=resultslist,10.4000/cecil.2075,Article,Gold|Green,2-s2.0-85218266584,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,-,-,55303751300,55303751300,Mexico,1.0,1202| 1208| 1212,History| Literature and Literary Theory| Religious Studies,1,Arts & Humanities,126| 123| 145,"History| English Language & Literature| Theology, Divinity & Religious Studies",33,Arts and Humanities,-,-,-,-,-,-,-,-,-,-,-,-,2021.0,0.0,N/A,"Ortiz Bullé Goyri, A.",Universidad Autónoma Metropolitana,Mexico,0
