Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58955767200,58955767200,HYDROTALCITE-LIKE MESOPOROUS MATERIALS OBTAINED BY THE SOL - GEL METHOD WITH MICROWAVE RADIATION AND HIS EVALUATION AS CATALISTS AND SORBENT,"Ramos-Ramírez, E.| Gutierrez-Ortega, N.L.| Del Angel-Montes, G.| Tzompantzi-Morales, F.| Acevedo-Aguilar, F.| Mendoza-Puga, L.E.",6.0,55989786900| 55748649100| 58955767200| 57207848642| 6505639702| 58956268300,2015.0,2015-01-01,Revista Mexicana de Ingeniera Quimica,14,3,711-722,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana,Spanish,0.61,54,1.1,55,0.269,53,0.0,3.0,7.0,0.55,9.07,49.0,43.0,0.0,0.0,"Ramos-Ramírez, E., Gutierrez-Ortega, N.L., Del Angel-Montes, G. and 3 more (...) (2015).HYDROTALCITE-LIKE MESOPOROUS MATERIALS OBTAINED BY THE SOL - GEL METHOD WITH MICROWAVE RADIATION AND HIS EVALUATION AS CATALISTS AND SORBENT. Revista Mexicana de Ingeniera Quimica,14(3) 711-722",https://www.scopus.com/record/display.url?eid=2-s2.0-85019094586&origin=resultslist,-,Article,,2-s2.0-85019094586,-,Universidad de Guanajuato| Universidad Autónoma Metropolitana,505020| 505017,Academic,2.0,60033291| 60028381,Universidad de Guanajuato| Universidad Autónoma Metropolitana -Unidad Iztapalapa,55989786900,58956268300,55989786900,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,30| 31| 40,"Agricultural, Veterinary And Food Sciences| Biological Sciences| Engineering",4004| 3006| 3106,Chemical engineering| Food sciences| Industrial biotechnology,SDG 9,Layered Double Hydroxides in Polymer Nanocomposites,484,61.282,Layered Double Hydroxides in Nanocomposite Applications,164,98.303,Definitive,2015.0,7.0,N/A,"Ramos-Ramírez, E.| Gutierrez-Ortega, N.L.| Del Angel-Montes, G.| Tzompantzi-Morales, F.| Acevedo-Aguilar, F.| Mendoza-Puga, L.E.",Universidad de Guanajuato| Universidad Autónoma Metropolitana,Mexico,0
