Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59127064200,59127064200,Advancing urban water autonomy: A Social Life Cycle Assessment of rainwater harvesting systems in Mexico City,"Castelán-Cabañas, R.| Padilla-Rivera, A.| Muñoz-Villarreal, C.| Güereca-Hernández, L.P.",4.0,59126709200| 55362809900| 59127064200| 14822178700,2024.0,2024-06-01,Cleaner Environmental Systems,13,-,-,100193,ISSN-26667894,21101079225.0,Journal,Elsevier Ltd,English,1.92,7,10.3,9,1.413,13,3.83,91.0,11.0,1.29,8.53,13.0,23.0,0.0,0.0,"Castelán-Cabañas, R., Padilla-Rivera, A., Muñoz-Villarreal, C. and 1 more (...) (2024).Advancing urban water autonomy: A Social Life Cycle Assessment of rainwater harvesting systems in Mexico City. Cleaner Environmental Systems,13",https://www.scopus.com/record/display.url?eid=2-s2.0-85193058179&origin=resultslist,10.1016/j.cesys.2024.100193,Article,Gold|Green,2-s2.0-85193058179,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| University of Calgary,505017| 505023| 501037,Academic,3.0,60014923| 60010210| 60002306| 60032442,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| University of Calgary| Universidad Nacional Autónoma de México,59126709200,14822178700,55362809900,-,Mexico| Canada,2.0,2105| 2301| 2305| 2308,"Renewable Energy, Sustainability and the Environment| Environmental Science (miscellaneous)| Environmental Engineering| Management, Monitoring, Policy and Law",2| 3,Engineering & Technology| Social Sciences & Management,221| 424,Engineering - Electrical & Electronic| Environmental Sciences,36| 37,Engineering| Physical Sciences,-,-,-,-,SDG 6| SDG 8| SDG 9| SDG 11| SDG 12,Innovative Approaches to Urban Stormwater Management,893,81.36,Rainwater Harvesting Systems for Urban Water Security,4875,95.774,Definitive,2024.0,11.0,N/A,"Castelán-Cabañas, R.| Padilla-Rivera, A.| Muñoz-Villarreal, C.| Güereca-Hernández, L.P.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| University of Calgary,Mexico| Canada,0
