Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57200625471,57200625471,The Influence of Ni(II) and Co(II) Adsorptions in the Anomalous Behavior of Co-Ni Alloys: Density Functional Theory and Experimental Studies,"Vazquez-Arenas, J.| Ramos-Sanchez, G.| Lara, R.H.| Romero-Ibarra, I.| Almazan, M.E.F.| Lartundo-Rojas, L.",6.0,56013705500| 56013733500| 56335217900| 56013732100| 57200625471| 57455354200,2017.0,2017-02-13,ChemistrySelect,2,5,1826-1834,-,ISSN-23656549,21100850505.0,Journal,Wiley-Blackwell,English,0.4,70,0.9,71,0.445,42,0.67,27.0,10.0,0.48,14.58,42.0,48.0,0.0,0.0,"Vazquez-Arenas, J., Ramos-Sanchez, G., Lara, R.H. and 3 more (...) (2017).The Influence of Ni(II) and Co(II) Adsorptions in the Anomalous Behavior of Co-Ni Alloys: Density Functional Theory and Experimental Studies. ChemistrySelect,2(5) 1826-1834",https://www.scopus.com/record/display.url?eid=2-s2.0-85041943768&origin=resultslist,10.1002/slct.201601957,Article,,2-s2.0-85041943768,-,Universidad Autónoma Metropolitana| Universidad Juarez del Estado de Durango| Instituto Politécnico Nacional,505017| 704853| 505011,Academic,3.0,60028381| 60014403| 60019176,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Juárez del Estado de Durango| Instituto Politécnico Nacional,56013705500,57455354200,56013705500,-,Mexico,1.0,1600,General Chemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,-,-,-,Electrodeposition Techniques for Enhanced Coating Properties,1019,29.627,Electrodeposition Techniques for Nanocrystalline Alloy Coatings,13672,74.39,Very Good,2017.0,10.0,N/A,"Vazquez-Arenas, J.| Ramos-Sanchez, G.| Lara, R.H.| Romero-Ibarra, I.| Almazan, M.E.F.| Lartundo-Rojas, L.",Universidad Autónoma Metropolitana| Universidad Juarez del Estado de Durango| Instituto Politécnico Nacional,Mexico,0
