Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58237156600,58237156600,Medical education transformation during the COVID-19 pandemic in a national hospital,"Buendía, J.I.F.| Quezada, L.B.| Buendía, F.R.| Espinosa, A.B.| Manzur, F.J.A.| Cravioto, S.A.T.| Meneses, M.L.| Garcés, V.G.J.| Guerrero, L.E.L.| Fernández, C.R.S.",10.0,58237156600| 58238127800| 58236916400| 56042794100| 58237645000| 58237156700| 36627423500| 58236672700| 58238379000| 24342163400,2023.0,2023-03-31,Investigacion en Educacion Medica,12,46,31-39,-,ISSN-2007865X,21101090587.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.37,74,0.9,68,0.17,67,1.8,40.0,1.0,0.14,7.28,65.0,71.0,0.0,0.0,"Buendía, J.I.F., Quezada, L.B., Buendía, F.R. and 7 more (...) (2023).Medical education transformation during the COVID-19 pandemic in a national hospital. Investigacion en Educacion Medica,12(46) 31-39",https://www.scopus.com/record/display.url?eid=2-s2.0-85158133706&origin=resultslist,10.22201/fm.20075057e.2023.46.22469,Article,Gold,2-s2.0-85158133706,-,Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez,505017| 505008,Government| Academic,2.0,60010210| 60014923| 60010748,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez,58237156600,24342163400,24342163400,-,Mexico,1.0,2701| 2718| 3304| 3306| 3600,Medicine (miscellaneous)| Health Informatics| Education| Health (social science)| General Health Professions,3| 5,Social Sciences & Management| Life Sciences & Medicine,532| 318,Medicine| Education & Training,41| 40| 34,Education Studies| Social Sciences| Medical and Health,-,-,-,-,SDG 3,"COVID-19, Its Impact, and Vaccination",1,99.935,Transformations in Medical Education During COVID-19,4544,97.214,Definitive,2023.0,1.0,N/A,"Buendía, J.I.F.| Quezada, L.B.| Buendía, F.R.| Espinosa, A.B.| Manzur, F.J.A.| Cravioto, S.A.T.| Meneses, M.L.| Garcés, V.G.J.| Guerrero, L.E.L.| Fernández, C.R.S.",Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez,Mexico,0
