Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6504448242,6504448242,Pertussis infant morbidity and mortality trends after universal maternal immunisation in Mexico: An ecological database study with time-series analysis,"Guzman-Holst, A.| Luna-Casas, G.| Cervantes-Apolinar, M.Y.| Huerta-Garcia, G.C.| Juliao, P.| Sánchez-González, G.",6.0,57205203218| 57222540336| 8963289500| 6504448242| 6503917748| 36061369700,2021.0,2021-04-15,Vaccine,39,16,2311-2318,-,ISSN-0264410X,21376.0,Journal,Elsevier Ltd,English,1.4,16,6.7,3,1.392,2,1.22,23.0,7.0,0.21,9.43,44.0,66.0,0.0,1.0,"Guzman-Holst, A., Luna-Casas, G., Cervantes-Apolinar, M.Y. and 3 more (...) (2021).Pertussis infant morbidity and mortality trends after universal maternal immunisation in Mexico: An ecological database study with time-series analysis. Vaccine,39(16) 2311-2318",https://www.scopus.com/record/display.url?eid=2-s2.0-85103076200&origin=resultslist,10.1016/j.vaccine.2021.02.038,Article,Hybrid gold,2-s2.0-85103076200,33773845,Instituto Nacional de Salud Publica| Universidad Autónoma Metropolitana| GlaxoSmithKline,505010| 505017| 315146,Academic| Government| Corporate,3.0,60385854| 126048404| 60010210| 60022420,"GlaxoSmithKline Export Panamá, S.A.| Health Economics and Outcome Research Services| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Salud Publica",57205203218,36061369700,36061369700,-,Mexico| Panama,2.0,1313| 2400| 2725| 2739| 3400,"Molecular Medicine| General Immunology and Microbiology| Infectious Diseases| Public Health, Environmental and Occupational Health| General Veterinary",5,Life Sciences & Medicine,532| 507| 546,Medicine| Biological Sciences| Veterinary Science,32| 34,Life Sciences| Medical and Health,42| 32,Health Sciences| Biomedical And Clinical Sciences,-,-,SDG 3,Pneumococcal Disease and Vaccine Innovations,549,38.653,Pertussis Vaccination Strategies for Infants and Adults,669,93.996,Definitive,2021.0,7.0,N/A,"Guzman-Holst, A.| Luna-Casas, G.| Cervantes-Apolinar, M.Y.| Huerta-Garcia, G.C.| Juliao, P.| Sánchez-González, G.",Instituto Nacional de Salud Publica| Universidad Autónoma Metropolitana| GlaxoSmithKline,Mexico| Panama,0
