Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219287727,57219287727,Synergistic antiallodynic and antihyperalgesic interaction between L-DOPA and celecoxib in parkinsonian rats is mediated by NO–cGMP–ATP-sensitive K+ channel,"Aguirre-Vidal, Y.| Rodríguez-Ramos, C.| Mendieta, L.| Romero-Sánchez, H.A.| Garza-Mouriño, G.| Benítez-Díaz Mirón, M.I.| Castellanos-Páez, M.E.| Pérez-Ramos, J.| Godínez-Chaparro, B.",9.0,56611899400| 57219287727| 24169538900| 57212216997| 8688260400| 56428024200| 8688260300| 55659065100| 56013697000,2020.0,2020-12-15,European Journal of Pharmacology,889,-,-,173537,ISSN-00142999,21333.0,Journal,Elsevier B.V.,English,0.99,32,5.8,28,1.046,24,0.75,24.0,5.0,0.09,11.41,54.0,74.0,0.0,0.0,"Aguirre-Vidal, Y., Rodríguez-Ramos, C., Mendieta, L. and 6 more (...) (2020).Synergistic antiallodynic and antihyperalgesic interaction between L-DOPA and celecoxib in parkinsonian rats is mediated by NO–cGMP–ATP-sensitive K+ channel. European Journal of Pharmacology,889",https://www.scopus.com/record/display.url?eid=2-s2.0-85092031608&origin=resultslist,10.1016/j.ejphar.2020.173537,Article,,2-s2.0-85092031608,32971091,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,505001| 505017,Academic,2.0,60010210| 60024830,Universidad Autónoma Metropolitana Unidad Xochimilco| Benemérita Universidad Autónoma de Puebla,56611899400,56013697000,56013697000,-,Mexico,1.0,3004,Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,-,"Parkinson's Disease: Gait, Cognition, and Quality of Life",485,80.968,Pain Management and Quality of Life in Parkinson's Disease,29289,81.351,Very Good,2020.0,5.0,N/A,"Aguirre-Vidal, Y.| Rodríguez-Ramos, C.| Mendieta, L.| Romero-Sánchez, H.A.| Garza-Mouriño, G.| Benítez-Díaz Mirón, M.I.| Castellanos-Páez, M.E.| Pérez-Ramos, J.| Godínez-Chaparro, B.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,Mexico,0
