Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57908279300,57908279300,ELEMENTAL EVIL FROM A PHENOMENOLOGICAL POLITICS IN EMMANUEL LEVINAS,"Morales, L.A.J.",1.0,57908279300,2022.0,2022-07-01,En-Claves del Pensamiento,-,32,-,e533,ISSN-1870879X,21101053115.0,Journal,Instituto Tecnologico y de Estudios Superiores de Monterrey,Spanish,0.23,83,0.1,66,0.101,81,0.62,6.0,0.0,0.0,1.37,81.0,80.0,0.0,0.0,"Morales, L.A.J. (2022).ELEMENTAL EVIL FROM A PHENOMENOLOGICAL POLITICS IN EMMANUEL LEVINAS. En-Claves del Pensamiento,(32) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85138757682&origin=resultslist,10.46530/ecdp.v0i32.533,Article,Gold,2-s2.0-85138757682,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,57908279300,57908279300,Mexico,1.0,1202| 1208| 1211| 1212| 1213,History| Literature and Literary Theory| Philosophy| Religious Studies| Visual Arts and Performing Arts,1,Arts & Humanities,138| 145| 126| 136| 123,"Philosophy| Theology, Divinity & Religious Studies| History| Performing Arts| English Language & Literature",33,Arts and Humanities,44| 50,Human Society| Philosophy And Religious Studies,5003| 5001| 4405,Philosophy| Applied ethics| Gender studies,-,Philosophical Perspectives on Religion and Community,926,6.148,Ethics and Education through Levinasian Philosophy,39205,43.483,Very Good,2022.0,0.0,N/A,"Morales, L.A.J.",Universidad Autónoma Metropolitana,Mexico,0
