Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57201911806,57201911806,Computed tomography is a feasible method for quantifying bone density in Macaca mulatta,"Solís-Chávez, S.A.| Castillo-Rivera, M.A.| Arteaga-Silva, M.| Ibáñez-Contreras, A.| Hernández-Godínez, B.| Morón-Mendoza, A.| Mendoza-Cuevas, G.| Morales-Guadarrama, A.| Sacristan-Rock, E.",9.0,55674351100| 55993709600| 8654304700| 36088971600| 6504300011| 57201911806| 57194409729| 55587200400| 6603065853,2018.0,2018-09-01,Veterinary Radiology and Ultrasound,59,5,545-550,-,ISSN-10588183,19551.0,Journal,Blackwell Publishing Ltd,English,1.26,19,2.1,25,0.653,21,0.94,16.0,2.0,0.0,4.44,68.0,74.0,0.0,0.0,"Solís-Chávez, S.A., Castillo-Rivera, M.A., Arteaga-Silva, M. and 6 more (...) (2018).Computed tomography is a feasible method for quantifying bone density in Macaca mulatta. Veterinary Radiology and Ultrasound,59(5) 545-550",https://www.scopus.com/record/display.url?eid=2-s2.0-85046476667&origin=resultslist,10.1111/vru.12624,Article,,2-s2.0-85046476667,29729053,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 116197746| 121338778,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Applied Research in Experimental Biomedicine S.A. de C.V. (APREXBIO)| Animal Experimentation Unit,55674351100,6603065853,6603065853,-,Mexico,1.0,3400,General Veterinary,5,Life Sciences & Medicine,546,Veterinary Science,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3009| 3003,Veterinary sciences| Animal production,-,Osteoporosis Risk Assessment and Treatment Strategies,135,67.626,Bone Density Assessment Using Computed Tomography,36748,94.378,Defensible,2018.0,2.0,N/A,"Solís-Chávez, S.A.| Castillo-Rivera, M.A.| Arteaga-Silva, M.| Ibáñez-Contreras, A.| Hernández-Godínez, B.| Morón-Mendoza, A.| Mendoza-Cuevas, G.| Morales-Guadarrama, A.| Sacristan-Rock, E.",Universidad Autónoma Metropolitana,Mexico,0
