Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57921193500,57921193500,HIV-1 immature virion and other networks formation with simple patchy disks,"Gutiérrez, A.B.| Machorro-Martínez, B.I.| Quintana, J.| Armas-Pérez, J.C.| Mendoza, P.| Lucero, J.M.E.| Chapela, G.A.",7.0,57213827739| 57202536187| 7102072351| 47860971700| 57921193500| 57921387200| 55993718800,2022.0,2022-01-01,Molecular Physics,120,22,-,e2129759,ISSN-00268976,26990.0,Journal,Taylor and Francis Ltd.,English,0.54,61,3.5,48,0.383,56,0.59,11.0,3.0,0.26,11.69,56.0,64.0,0.0,0.0,"Gutiérrez, A.B., Machorro-Martínez, B.I., Quintana, J. and 4 more (...) (2022).HIV-1 immature virion and other networks formation with simple patchy disks. Molecular Physics,120(22) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85139549868&origin=resultslist,10.1080/00268976.2022.2129759,Article,,2-s2.0-85139549868,-,Universidad de Guanajuato| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505020| 505017| 505023,Academic,3.0,60028381| 60032442| 60033291,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Universidad de Guanajuato,57213827739,55993718800,55993718800,-,Mexico,1.0,1304| 1312| 1606| 3104,Biophysics| Molecular Biology| Physical and Theoretical Chemistry| Condensed Matter Physics,2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,507| 439| 409| 249,Biological Sciences| Physics & Astronomy| Chemistry| Engineering - Petroleum,37| 32,Physical Sciences| Life Sciences,34,Chemical Sciences,3406| 3407,Physical chemistry| Theoretical and computational chemistry,SDG 3,Immune Responses and Therapeutics in HIV Infection,279,43.296,HIV-1 Capsid Dynamics and Viral Assembly Mechanisms,4723,92.295,Defensible,2022.0,3.0,N/A,"Gutiérrez, A.B.| Machorro-Martínez, B.I.| Quintana, J.| Armas-Pérez, J.C.| Mendoza, P.| Lucero, J.M.E.| Chapela, G.A.",Universidad de Guanajuato| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
