Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57203846594,57203846594,"Intraspecific Evolutionary Relationships and Diversification Patterns of the Wagner's Mustached Bat, Pteronotus personatus (Chiroptera: Mormoopidae)","Zárate-Martínez, D.G.| López-Wilchis, R.| Ruiz-Ortíz, J.D.| Barriga-Sosa, I.D.L.A.| Díaz, A.S.| Ibáñez, C.| Juste, J.| Guevara-Chumacero, L.M.",8.0,57203846594| 6506734916| 57203842366| 55995896000| 57203846361| 7103171247| 6604085227| 56013529500,2018.0,2018-06-01,Acta Chiropterologica,20,1,51-58,-,ISSN-15081109,24079.0,Journal,Museum and Institute of Zoology PAS,English,0.84,40,2,38,0.631,27,0.7,18.0,8.0,0.71,5.62,46.0,38.0,0.0,0.0,"Zárate-Martínez, D.G., López-Wilchis, R., Ruiz-Ortíz, J.D. and 5 more (...) (2018).Intraspecific Evolutionary Relationships and Diversification Patterns of the Wagner's Mustached Bat, Pteronotus personatus (Chiroptera: Mormoopidae). Acta Chiropterologica,20(1) 51-58",https://www.scopus.com/record/display.url?eid=2-s2.0-85053162629&origin=resultslist,10.3161/15081109ACC2018.20.1.003,Article,,2-s2.0-85053162629,-,CSIC| Universidad Autónoma Metropolitana| CSIC - Doñana Biological Station,312004| 505017| 714794,Academic| Government,3.0,60028381| 60006627,Universidad Autónoma Metropolitana -Unidad Iztapalapa| CSIC - Estación Biológica de Doñana (EBD),57203846594,56013529500,6506734916,-,Spain| Mexico,2.0,1103,Animal Science and Zoology,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,41| 31,Environmental Sciences| Biological Sciences,3104| 3109| 4101,Evolutionary biology| Zoology| Climate change impacts and adaptation,-,Bats and Their Ecological Interactions in Diverse Habitats,1373,13.996,Diversity and Ecological Roles of Neotropical Bats,3675,82.098,Very Good,2018.0,8.0,N/A,"Zárate-Martínez, D.G.| López-Wilchis, R.| Ruiz-Ortíz, J.D.| Barriga-Sosa, I.D.L.A.| Díaz, A.S.| Ibáñez, C.| Juste, J.| Guevara-Chumacero, L.M.",CSIC| Universidad Autónoma Metropolitana| CSIC - Doñana Biological Station,Spain| Mexico,0
