Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57044839800,57044839800,Continuous treatment of the insensitive munitions compound N-methyl-p-nitro aniline (MNA) in an upflow anaerobic sludge blanket (UASB) bioreactor,"Olivares, C.I.| Wang, J.| Silva Luna, C.D.| Field, J.A.| Abrell, L.| Sierra-Alvarez, R.",6.0,55570132800| 57218930781| 57044839800| 7403246051| 57220417673| 7003645029,2016.0,2016-02-01,Chemosphere,144,-,1116-1122,-,ISSN-00456535,24657.0,Journal,Elsevier Ltd,English,1.64,9,6.5,13,1.447,11,0.62,33.0,11.0,0.28,10.56,40.0,58.0,0.0,0.0,"Olivares, C.I., Wang, J., Silva Luna, C.D. and 3 more (...) (2016).Continuous treatment of the insensitive munitions compound N-methyl-p-nitro aniline (MNA) in an upflow anaerobic sludge blanket (UASB) bioreactor. Chemosphere,1441116-1122",https://www.scopus.com/record/display.url?eid=2-s2.0-84953807359&origin=resultslist,10.1016/j.chemosphere.2015.09.092,Article,,2-s2.0-84953807359,26454121,Universidad Autónoma Metropolitana| University of Arizona,505017| 508256,Academic,2.0,60010065| 60149993| 60024080| 60013542,The University of Arizona| College of Engineering| Universidad Autónoma Metropolitana Unidad Cuajimalpa| Department of Chemistry and Biochemistry,55570132800,7003645029,7003645029,-,Mexico| United States,2.0,1600| 2304| 2305| 2307| 2310| 2739,"General Chemistry| Environmental Chemistry| Environmental Engineering| Health, Toxicology and Mutagenesis| Pollution| Public Health, Environmental and Occupational Health",5| 4| 2| 3,Life Sciences & Medicine| Natural Sciences| Engineering & Technology| Social Sciences & Management,409| 424| 249| 532,Chemistry| Environmental Sciences| Engineering - Petroleum| Medicine,37| 34,Physical Sciences| Medical and Health,MD,Multidisciplinary,MD,Multidisciplinary,SDG 6,Microbial Solutions for Hydrocarbon Biodegradation,308,83.322,Toxicity and Degradation of Insensitive Munitions,59693,76.225,Defensible,2016.0,11.0,N/A,"Olivares, C.I.| Wang, J.| Silva Luna, C.D.| Field, J.A.| Abrell, L.| Sierra-Alvarez, R.",Universidad Autónoma Metropolitana| University of Arizona,Mexico| United States,0
