Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57218570887,57218570887,Perturbative calculation of energy levels for the Dirac equation with generalized momenta,"MacEda, M.| Villafuerte-Lara, J.",2.0,6505767160| 57218570887,2020.0,2020-07-20,International Journal of Modern Physics A,35,20,-,2050106,ISSN-0217751X,28073.0,Journal,World Scientific Publishing Co. Pte Ltd,English,0.59,58,2.6,44,0.581,43,0.32,7.0,0.0,0.0,13.13,83.0,78.0,0.0,0.0,"MacEda, M., Villafuerte-Lara, J. (2020).Perturbative calculation of energy levels for the Dirac equation with generalized momenta. International Journal of Modern Physics A,35(20) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85089579930&origin=resultslist,10.1142/S0217751X20501067,Article,,2-s2.0-85089579930,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,6505767160,57218570887,6505767160,-,Mexico,1.0,3103| 3106| 3107,"Astronomy and Astrophysics| Nuclear and High Energy Physics| Atomic and Molecular Physics, and Optics",4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51,Physical Sciences,5106| 5107| 5101,Nuclear and plasma physics| Particle and high energy physics| Astronomical sciences,-,Interplay of Quantum Gravity and Conformal Field Theory,70,78.613,Generalized Uncertainty Principles in Quantum Gravity,12016,86.103,Very Good,2020.0,0.0,N/A,"MacEda, M.| Villafuerte-Lara, J.",Universidad Autónoma Metropolitana,Mexico,0
