Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57203558431,57203558431,An Overview on the Identification and Characterization of Cu-Rich Second Phases in Casting Al Alloys,"Soto, T.E.| Alfonso, I.| González, F.| Aguilar, C.| Béjar, L.| Figueroa, I.A.| Vargas, J.| Abatal, M.| Samuel, F.H.",9.0,56311953900| 57203558431| 56000780400| 56166871800| 6505615493| 57202128080| 57195363775| 56000844300| 7006674083,2023.0,2023-07-01,International Journal of Metalcasting,17,3,1518-1534,-,ISSN-19395981,21100198509.0,Journal,Springer Science and Business Media Deutschland GmbH,English,1.5,11,4.2,28,0.526,26,3.5,95.0,7.0,0.57,12.31,31.0,45.0,0.0,0.0,"Soto, T.E., Alfonso, I., González, F. and 6 more (...) (2023).An Overview on the Identification and Characterization of Cu-Rich Second Phases in Casting Al Alloys. International Journal of Metalcasting,17(3) 1518-1534",https://www.scopus.com/record/display.url?eid=2-s2.0-85139685611&origin=resultslist,10.1007/s40962-022-00889-4,Article,,2-s2.0-85139685611,-,Universidad Autónoma del Carmen| Universidad Autónoma Metropolitana| Universidad Michoacana de San Nicolas de Hidalgo| Universidad Técnica Federico Santa Maria| Université du Québec à Chicoutimi| Universidad Nacional Autónoma de México,715593| 505017| 505022| 603007| 501030| 505023,Academic,6.0,60172563| 60005971| 60028381| 60007087| 60032816| 60032442| 60000795| 60021781,UNAM Campus Morelia| Instituto de Investigaciones en Materiales| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Técnica Federico Santa María| Universidad Michoacana de San Nicolás de Hidalgo| Universidad Nacional Autónoma de México| Universidad Autónoma del Carmen| Université du Québec à Chicoutimi,56311953900,7006674083,57203558431,-,Chile| Mexico| Canada,3.0,2209| 2211| 2505| 2506,Industrial and Manufacturing Engineering| Mechanics of Materials| Materials Chemistry| Metals and Alloys,2| 4,Engineering & Technology| Natural Sciences,222| 433,Engineering - Mechanical| Materials Science,36,Engineering,40,Engineering,4017| 4016,Mechanical engineering| Materials engineering,SDG 9,Solidification Dynamics in Aluminum Silicon Alloys,435,50.36,Microstructural Effects on Aluminum Alloy Properties,1837,97.273,Very Good,2023.0,7.0,N/A,"Soto, T.E.| Alfonso, I.| González, F.| Aguilar, C.| Béjar, L.| Figueroa, I.A.| Vargas, J.| Abatal, M.| Samuel, F.H.",Universidad Autónoma del Carmen| Universidad Autónoma Metropolitana| Universidad Michoacana de San Nicolas de Hidalgo| Universidad Técnica Federico Santa Maria| Université du Québec à Chicoutimi| Universidad Nacional Autónoma de México,Chile| Mexico| Canada,0
