Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57205122169,57205122169,Babies or cellular tissues? Kinship and Individuation of the Cryopreserved embryo among users and actors of in vitro fertilization in Mexico City,"Patiño, M.E.O.",1.0,57205122169,2019.0,2019-01-01,Politica y Sociedad,56,2,405-430,-,ISSN-11308001,5600153207.0,Journal,Universidad Complutense de Madrid,Spanish,0.57,60,0.4,69,0.191,61,1.38,38.0,0.0,0.0,6.5,82.0,75.0,0.0,1.0,"Patiño, M.E.O. (2019).Babies or cellular tissues? Kinship and Individuation of the Cryopreserved embryo among users and actors of in vitro fertilization in Mexico City. Politica y Sociedad,56(2) 405-430",https://www.scopus.com/record/display.url?eid=2-s2.0-85078780639&origin=resultslist,10.5209/poso.60715,Article,Gold,2-s2.0-85078780639,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,57205122169,57205122169,Mexico,1.0,3312,Sociology and Political Science,3,Social Sciences & Management,342,Sociology,40,Social Sciences,44,Human Society,4407| 4410| 4408,Policy and administration| Sociology| Political science,-,Maternal Health and Delivery Outcomes in Obstetrics,248,62.852,Global Perspectives on Surrogacy and Reproductive Technology,3338,89.532,Very Good,2019.0,0.0,N/A,"Patiño, M.E.O.",Universidad Autónoma Metropolitana,Mexico,0
