Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57261706300,57261706300,Wood Smoke Extract Promotes Extracellular Matrix Remodeling in Normal Human Lung Fibroblasts,"Recillas-Román, S.| Montaño, M.| Ruiz, V.| Pérez-Ramos, J.| Becerril, C.| Herrera, I.| Amador-Muñoz, O.| Martínez-Domínguez, Y.M.| Ramos, C.",9.0,57261706300| 56000927700| 7004348629| 55659065100| 6603695176| 8973612400| 6507755817| 57212105156| 35311928200,2021.0,2021-12-01,International Journal of Toxicology,40,6,506-516,-,ISSN-10915818,25111.0,Journal,SAGE Publications Inc.,English,0.75,47,3.2,72,0.487,64,0.9,22.0,7.0,0.32,12.38,44.0,59.0,0.0,0.0,"Recillas-Román, S., Montaño, M., Ruiz, V. and 6 more (...) (2021).Wood Smoke Extract Promotes Extracellular Matrix Remodeling in Normal Human Lung Fibroblasts. International Journal of Toxicology,40(6) 506-516",https://www.scopus.com/record/display.url?eid=2-s2.0-85115106668&origin=resultslist,10.1177/10915818211044809,Article,,2-s2.0-85115106668,34530646,Universidad Autónoma Metropolitana| Instituto Nacional de Enfermedades Respiratorias| Universidad Nacional Autónoma de México,505017| 505037| 505023,Academic| Government,3.0,60010210| 60008205| 60032442,Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Enfermedades Respiratorias| Universidad Nacional Autónoma de México,57261706300,35311928200,35311928200,-,Mexico,1.0,3005,Toxicology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,32,Life Sciences,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Matrix Metalloproteinases in Disease Mechanisms,573,43.165,Cigarette Smoke Effects on Chronic Lung Disease,1102,96.713,Defensible,2021.0,7.0,N/A,"Recillas-Román, S.| Montaño, M.| Ruiz, V.| Pérez-Ramos, J.| Becerril, C.| Herrera, I.| Amador-Muñoz, O.| Martínez-Domínguez, Y.M.| Ramos, C.",Universidad Autónoma Metropolitana| Instituto Nacional de Enfermedades Respiratorias| Universidad Nacional Autónoma de México,Mexico,0
