Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57194712212,57194712212,"Growth and enzymatic activity of Leucoagaricus gongylophorus, a mutualistic fungus isolated from the leaf-cutting ant Atta mexicana, on cellulose and lignocellulosic biomass","Vigueras, G.| Paredes-Hernández, D.| Revah, S.| Valenzuela, J.| Olivares-Hernández, R.| Le Borgne, S.",6.0,57208528338| 57194712212| 7004330897| 57079046500| 36158611900| 7003917295,2017.0,2017-08-01,Letters in Applied Microbiology,65,2,173-181,-,ISSN-02668254,20254.0,Journal,-,English,0.78,43,3.4,45,0.616,42,0.76,28.0,16.0,0.58,8.56,32.0,43.0,0.0,0.0,"Vigueras, G., Paredes-Hernández, D., Revah, S. and 3 more (...) (2017).Growth and enzymatic activity of Leucoagaricus gongylophorus, a mutualistic fungus isolated from the leaf-cutting ant Atta mexicana, on cellulose and lignocellulosic biomass. Letters in Applied Microbiology,65(2) 173-181",https://www.scopus.com/record/display.url?eid=2-s2.0-85021750781&origin=resultslist,10.1111/lam.12759,Article,,2-s2.0-85021750781,28561311,"Instituto de Ecologia, A.C.| Universidad Autónoma Metropolitana",505034| 505017,Academic| Government,2.0,60024080| 60024712,"Universidad Autónoma Metropolitana Unidad Cuajimalpa| Instituto de Ecología, A.C.",57208528338,7003917295,57208528338,-,Mexico,1.0,2402,Applied Microbiology and Biotechnology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,30| 31| 32,"Agricultural, Veterinary And Food Sciences| Biological Sciences| Biomedical And Clinical Sciences",3107| 3009| 3207,Microbiology| Veterinary sciences| Medical microbiology,-,Diversity and Health in Social Insects,353,76.259,Interactions of Leaf-Cutting Ants and Fungal Symbionts,7998,82.409,Definitive,2017.0,16.0,N/A,"Vigueras, G.| Paredes-Hernández, D.| Revah, S.| Valenzuela, J.| Olivares-Hernández, R.| Le Borgne, S.","Instituto de Ecologia, A.C.| Universidad Autónoma Metropolitana",Mexico,0
