Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58347011400,58347011400,"Observations on some planktonic dinophysoid dinoflagellates (Dinophysales, Dinophyta) from the Mexican Pacific, including the description of a new species, Dinofurcula pseudoultima sp. nov., and taxonomic and distribution notes about the genera Latifascia and Triposolenia","Hernández-Becerril, D.U.| Meza-García, P.| Villarreal-Martínez, A.M.| García-Anaya, T.M.| Vázquez-Montes, E.D.| Esqueda-Lara, K.| Arana-García, J.",7.0,7003943533| 58347650000| 58347011300| 58349548300| 58349548400| 11339963900| 58347011400,2023.0,2023-01-01,Protistology,17,1,3-15,-,ISSN-16800826,21100843025.0,Journal,Protozoological Society Affiliated With The Russian Academy Of Sciences,English,0.41,70,1.5,70,0.293,68,0.51,8.0,1.0,0.12,8.58,65.0,72.0,0.0,0.0,"Hernández-Becerril, D.U., Meza-García, P., Villarreal-Martínez, A.M. and 4 more (...) (2023).Observations on some planktonic dinophysoid dinoflagellates (Dinophysales, Dinophyta) from the Mexican Pacific, including the description of a new species, Dinofurcula pseudoultima sp. nov., and taxonomic and distribution notes about the genera Latifascia and Triposolenia. Protistology,17(1) 3-15",https://www.scopus.com/record/display.url?eid=2-s2.0-85162892247&origin=resultslist,10.21685/1680-0826-2023-17-1-1,Article,Gold,2-s2.0-85162892247,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 129858689| 60028381| 60014923,Universidad Nacional Autónoma de México| A.C.| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana,7003943533,58347011400,7003943533,-,Mexico,1.0,1105| 2404,"Ecology, Evolution, Behavior and Systematics| Microbiology",5,Life Sciences & Medicine,502| 507,Agriculture & Forestry| Biological Sciences,32,Life Sciences,31,Biological Sciences,3109| 3108| 3107,Zoology| Plant biology| Microbiology,-,Harmful Algal Blooms and Acanthamoeba Dynamics,410,59.974,Diversity and Evolution of Dinoflagellate Species,11911,72.804,Definitive,2023.0,1.0,N/A,"Hernández-Becerril, D.U.| Meza-García, P.| Villarreal-Martínez, A.M.| García-Anaya, T.M.| Vázquez-Montes, E.D.| Esqueda-Lara, K.| Arana-García, J.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
