Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57195273710,57195273710,Evaluation of the toxicity of automotive wasted oil with Vicia faba and Phaseolus coccineus,"Galindo Pérez, E.J.| Ocaña Soto, R.R.| Chávez Sandoval, B.E.| Naranjo Castañeda, F.A.| Martínez García, M.| Campos Contreras, J.E.| García Franco, F.",7.0,57195276963| 57195286976| 16177448300| 57195273710| 8250020500| 58681303100| 16177204000,2017.0,2017-01-01,Revista Internacional de Contaminacion Ambiental,33,3,421-435,-,ISSN-01884999,25279.0,Journal,"Centro de Ciencias de la Atmosfera, UNAM",English| Spanish,0.28,78,0.4,84,0.152,79,0.92,61.0,3.0,0.23,13.24,62.0,61.0,0.0,0.0,"Galindo Pérez, E.J., Ocaña Soto, R.R., Chávez Sandoval, B.E. and 4 more (...) (2017).Evaluation of the toxicity of automotive wasted oil with Vicia faba and Phaseolus coccineus. Revista Internacional de Contaminacion Ambiental,33(3) 421-435",https://www.scopus.com/record/display.url?eid=2-s2.0-85026743743&origin=resultslist,10.20937/RICA.2017.33.03.06,Article,Gold,2-s2.0-85026743743,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505017| 505011| 505023,Academic,3.0,60005058| 60032442| 60014923| 60023193| 60010210| 60019176,Facultad de Estudios Superiores Iztacala| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Politécnico Nacional,57195276963,16177204000,57195276963,-,Mexico,1.0,2310| 2311,Pollution| Waste Management and Disposal,3,Social Sciences & Management,424,Environmental Sciences,37,Physical Sciences,41| 40,Environmental Sciences| Engineering,4104| 4105| 4004,Environmental management| Pollution and contamination| Chemical engineering,SDG 12,Microbial Solutions for Hydrocarbon Biodegradation,308,83.322,Phytoremediation Techniques for Hydrocarbon Contaminated Soils,6121,93.235,Defensible,2017.0,3.0,N/A,"Galindo Pérez, E.J.| Ocaña Soto, R.R.| Chávez Sandoval, B.E.| Naranjo Castañeda, F.A.| Martínez García, M.| Campos Contreras, J.E.| García Franco, F.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
