Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57225043762,57225043762,Viability of in vitro preserved sperm of harris’s hawk (Parabuteo unicinctus),"Cruz-Valencia, C.| Herrera-Barragán, J.A.| Gual-Sill, F.| Pérez-Rivero, J.J.| Soto-Guerrero, Z.A.| Rodriguez-Hernández, F.| Rivera-Martínez, J.G.",7.0,57225043762| 8681044000| 6507134198| 22986520000| 57225048925| 57219215517| 26534848400,2021.0,2021-03-01,Veterinary Research Forum,12,2,137-141,-,ISSN-20088140,21100882155.0,Journal,Urmia University - Faculty of Veterinary Medicine,English,0.59,58,1.5,47,0.265,53,0.41,7.0,2.0,0.37,5.39,66.0,55.0,0.0,0.0,"Cruz-Valencia, C., Herrera-Barragán, J.A., Gual-Sill, F. and 4 more (...) (2021).Viability of in vitro preserved sperm of harris’s hawk (Parabuteo unicinctus). Veterinary Research Forum,12(2) 137-141",https://www.scopus.com/record/display.url?eid=2-s2.0-85109023363&origin=resultslist,10.30466/vrf.2020.106719.2534,Article,,2-s2.0-85109023363,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 60010210| 126504126,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana Unidad Xochimilco| Bird of Prey Rehabilitation Center,57225043762,26534848400,8681044000,-,Mexico,1.0,3400,General Veterinary,5,Life Sciences & Medicine,546,Veterinary Science,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3006| 3009| 3003,Food sciences| Veterinary sciences| Animal production,-,Sperm Quality and Male Fertility Factors,323,58.862,Semen Quality and Fertility in Avian Species,8553,83.737,Definitive,2021.0,2.0,N/A,"Cruz-Valencia, C.| Herrera-Barragán, J.A.| Gual-Sill, F.| Pérez-Rivero, J.J.| Soto-Guerrero, Z.A.| Rodriguez-Hernández, F.| Rivera-Martínez, J.G.",Universidad Autónoma Metropolitana,Mexico,0
