Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57190621361,57190621361,Modulation of innate immune response by the vagus nerve in experimental hepatic amebiasis in rats,"Martínez-Jaimes, M.D.| García-Lorenzana, M.| Muñoz-Ortega, M.H.| Quintanar-Stephano, A.| Ávila-Blanco, M.E.| García-Agueda, C.E.| Ventura-Juárez, J.",7.0,57190621361| 15744964200| 27667865000| 6602267690| 56096247900| 57190617486| 56002701200,2016.0,2016-10-01,Experimental Parasitology,169,-,90-101,-,ISSN-00144894,21875.0,Journal,Academic Press Inc.,English,0.84,38,3.5,42,0.784,30,1.04,22.0,5.0,0.1,9.76,54.0,68.0,0.0,0.0,"Martínez-Jaimes, M.D., García-Lorenzana, M., Muñoz-Ortega, M.H. and 4 more (...) (2016).Modulation of innate immune response by the vagus nerve in experimental hepatic amebiasis in rats. Experimental Parasitology,16990-101",https://www.scopus.com/record/display.url?eid=2-s2.0-84981736038&origin=resultslist,10.1016/j.exppara.2016.07.008,Article,,2-s2.0-84981736038,27466057,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Autonomous University of Aguascalientes,505017| 505023| 704841,Academic,3.0,60014923| 60028381| 60002520| 60029824| 60032442,"Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma de Aguascalientes| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México",57190621361,56002701200,15744964200,-,Mexico,1.0,2403| 2405| 2725,Immunology| Parasitology| Infectious Diseases,5,Life Sciences & Medicine,532| 507,Medicine| Biological Sciences,32| 34,Life Sciences| Medical and Health,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3107| 3009,Microbiology| Veterinary sciences,-,Antibiotic Resistance Mechanisms in Clinical Infections,21,96.403,Entamoeba Histolytica and Host Interaction Dynamics,7278,73.191,Very Good,2016.0,5.0,N/A,"Martínez-Jaimes, M.D.| García-Lorenzana, M.| Muñoz-Ortega, M.H.| Quintanar-Stephano, A.| Ávila-Blanco, M.E.| García-Agueda, C.E.| Ventura-Juárez, J.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Autonomous University of Aguascalientes,Mexico,0
