Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57203344167,57203344167,Isolation of Moderately Halophilic Bacteria in Saline Environments of Sonora State Searching for Proteolytic Hydrolases,"Corral, J.C.C.| De Los Santos Villalobos, S.| Barrgàn, L.A.P.| Figueroa, J.J.B.| Vásquez-Murrieta, M.S.| Alvarado, M.I.E.| Chávez, L.A.C.",7.0,57203342117| 55205955500| 57203344167| 58323849400| 56938733900| 56166784900| 57203344062,2018.0,2018-01-01,Open Agriculture,3,1,207-213,-,ISSN-23919531,21100857120.0,Journal,De Gruyter Open Ltd,English,1.14,24,0.7,57,0.246,56,1.75,52.0,5.0,0.28,7.13,55.0,59.0,0.0,0.0,"Corral, J.C.C., De Los Santos Villalobos, S., Barrgàn, L.A.P. and 4 more (...) (2018).Isolation of Moderately Halophilic Bacteria in Saline Environments of Sonora State Searching for Proteolytic Hydrolases. Open Agriculture,3(1) 207-213",https://www.scopus.com/record/display.url?eid=2-s2.0-85051350231&origin=resultslist,10.1515/opag-2018-0021,Article,Gold|Green,2-s2.0-85051350231,-,Instituto Tecnológico de Sonora| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,714294| 505017| 505011,Academic,3.0,60002064| 60028381| 60019176,Instituto Tecnológico de Sonora| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional,57203342117,57203344062,57203344062,-,Mexico,1.0,1100,General Agricultural and Biological Sciences,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3006| 3008| 3004,Food sciences| Horticultural production| Crop and pasture production,-,Bacillus Proteins and Enzymatic Applications in Biology,973,41.269,Alkaline Proteases in Diverse Industrial Applications,4871,94.076,Very Good,2018.0,5.0,N/A,"Corral, J.C.C.| De Los Santos Villalobos, S.| Barrgàn, L.A.P.| Figueroa, J.J.B.| Vásquez-Murrieta, M.S.| Alvarado, M.I.E.| Chávez, L.A.C.",Instituto Tecnológico de Sonora| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
