Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59396701600,59396701600,Behavioural thermoregulation prevents thermal stress in lizard sperm fertility,"Domínguez-Godoy, M.A.| Arenas-Ríos, E.| Uriostegui-Escoto, D.| Lucio, R.A.| Díaz de la Vega-Pérez, A.H.| Méndez de la Cruz, F.R.",6.0,57216703268| 11540211600| 59396701600| 6602463387| 55655888900| 56013841900,2024.0,2024-12-01,European Journal of Wildlife Research,70,6,-,113,ISSN-16124642,101700.0,Journal,Springer Science and Business Media Deutschland GmbH,English,0.86,38,3,41,0.567,32,0.52,8.0,4.0,0.77,5.19,32.0,36.0,0.0,0.0,"Domínguez-Godoy, M.A., Arenas-Ríos, E., Uriostegui-Escoto, D. and 3 more (...) (2024).Behavioural thermoregulation prevents thermal stress in lizard sperm fertility. European Journal of Wildlife Research,70(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85208270500&origin=resultslist,10.1007/s10344-024-01864-6,Article,Hybrid gold,2-s2.0-85208270500,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autónoma de Tlaxcala,704696| 505017| 505023| 714292,Academic| Government,4.0,60032442| 60014923| 60028381| 60029589| 60027998,"Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma de Tlaxcala| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",57216703268,56013841900,57216703268| 56013841900,-,Mexico,1.0,1105| 2308| 2309,"Ecology, Evolution, Behavior and Systematics| Management, Monitoring, Policy and Law| Nature and Landscape Conservation",3| 5,Social Sciences & Management| Life Sciences & Medicine,502| 424,Agriculture & Forestry| Environmental Sciences,37| 32,Physical Sciences| Life Sciences,31,Biological Sciences,3109,Zoology,SDG 15,Thermal Tolerance and Population Dynamics in Reptiles,1316,21.517,Thermal Tolerance and Climate Adaptation in Ectotherms,5533,97.371,Definitive,2024.0,4.0,N/A,"Domínguez-Godoy, M.A.| Arenas-Ríos, E.| Uriostegui-Escoto, D.| Lucio, R.A.| Díaz de la Vega-Pérez, A.H.| Méndez de la Cruz, F.R.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autónoma de Tlaxcala,Mexico,0
