Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59152983200,59152983200,Oral cancer and precancer in Oral Pathology and Medicine curricula of Mexican dental schools,"Ramírez-Amador, V.| Anaya-Saavedra, G.| Petti, S.| Lara-Flores, N.| Aranda-Romo, S.| Cruz-Monroy, E.| Muela-Campos, D.| Nava-Villalba, M.| Ocampo-Acosta, F.| Pulido-Díaz, K.| Rumayor-Piña, A.",11.0,6701795939| 22133430200| 7004653426| 59152983200| 15055457500| 58161336200| 57850140800| 23973494300| 23973313600| 59152637700| 57311519300,2024.0,2024-05-01,Oral Diseases,30,4,2150-2157,-,ISSN-1354523X,22815.0,Journal,John Wiley and Sons Inc,English,1.33,17,7.3,3,0.993,7,3.1,33.0,6.0,1.85,3.25,24.0,15.0,0.0,0.0,"Ramírez-Amador, V., Anaya-Saavedra, G., Petti, S. and 8 more (...) (2024).Oral cancer and precancer in Oral Pathology and Medicine curricula of Mexican dental schools. Oral Diseases,30(4) 2150-2157",https://www.scopus.com/record/display.url?eid=2-s2.0-85161422013&origin=resultslist,10.1111/odi.14639,Article,Hybrid gold|Green,2-s2.0-85161422013,37265065,University of Rome La Sapienza| Universidad Autonoma de Baja California| Universidad Autonoma de Coahuila| Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Universidad de Guadalajara| Universidad Nacional Autónoma de México| Universidad Autónoma de Chihuahua,321063| 505046| 704861| 505017| 505014| 505019| 505023| 713589,Academic,8.0,60014923| 60032350| 60249936| 60031335| 60032442| 60022916| 60008943| 60005618| 60019561,Universidad Autónoma Metropolitana| Sapienza Università di Roma| Facoltà di Farmacia e Medicina| Universidad Autónoma de San Luis Potosí| Universidad Nacional Autónoma de México| Universidad Autónoma de Chihuahua| Universidad de Guadalajara| Universidad Autónoma de Baja California| Universidad Autónoma de Coahuila,6701795939,57311519300,7004653426,-,Mexico| Italy,2.0,2733| 3500,Otorhinolaryngology| General Dentistry,5,Life Sciences & Medicine,514| 532,Dentistry| Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3203,Dentistry,SDG 3,Impact of HPV on Squamous Cell Carcinoma Outcomes,213,68.672,Oral Cancer Risks and Screening Practices,14471,87.718,Definitive,2024.0,6.0,N/A,"Ramírez-Amador, V.| Anaya-Saavedra, G.| Petti, S.| Lara-Flores, N.| Aranda-Romo, S.| Cruz-Monroy, E.| Muela-Campos, D.| Nava-Villalba, M.| Ocampo-Acosta, F.| Pulido-Díaz, K.| Rumayor-Piña, A.",University of Rome La Sapienza| Universidad Autonoma de Baja California| Universidad Autonoma de Coahuila| Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Universidad de Guadalajara| Universidad Nacional Autónoma de México| Universidad Autónoma de Chihuahua,Mexico| Italy,0
