Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57296383500,57296383500,Entrapment of chlorophyll from chlorella vulgaris and chlorella protothecoides into microporous silica synthesized by a sol-gel method,"Serratos, I.N.| Avila-Paredes, H.J.| Hernández-Reséndiz, I.| Santamaría, A.| Bustos-Terrones, V.| Sánchez, P.R.| Saucedo-Castañeda, G.| Shulz, J.M.E.| Arrieta, A.| Sosa, R.",10.0,56013689500| 15061269200| 56190673900| 55989814400| 57201374622| 57296383500| 56013743400| 57296562300| 56411741500| 35466562500,2021.0,2021-10-01,Journal of Physics Communications,5,10,-,105004,ISSN-23996528,21100943253.0,Journal,IOP Publishing Ltd,English,0.68,52,2.6,49,0.367,55,1.27,29.0,3.0,0.07,14.31,60.0,77.0,0.0,0.0,"Serratos, I.N., Avila-Paredes, H.J., Hernández-Reséndiz, I. and 7 more (...) (2021).Entrapment of chlorophyll from chlorella vulgaris and chlorella protothecoides into microporous silica synthesized by a sol-gel method. Journal of Physics Communications,5(10) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85117072269&origin=resultslist,10.1088/2399-6528/ac26df,Article,Gold,2-s2.0-85117072269,-,SSA Mexico| Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia| Instituto Nacional de Cardiologia Ignacio Chavez,720866| 505017| 505040| 505008,Academic| Government| Corporate,4.0,60028381| 60014923| 60010748| 60004064| 60000029| 126148506,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana| Instituto Nacional de Cardiologia Ignacio Chavez| SSA Mexico| Instituto Nacional de Neurología y Neurocirugía| Universidad Politécnica del Estado de Morelos,56013689500,35466562500,35466562500,-,Mexico,1.0,3100,General Physics and Astronomy,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51,Physical Sciences,-,-,-,Microalgae Utilization for Lipid Production and Wastewater Treatment,554,92.283,Microalgal Lipid Extraction for Sustainable Biofuels,15245,97.724,Defensible,2021.0,3.0,N/A,"Serratos, I.N.| Avila-Paredes, H.J.| Hernández-Reséndiz, I.| Santamaría, A.| Bustos-Terrones, V.| Sánchez, P.R.| Saucedo-Castañeda, G.| Shulz, J.M.E.| Arrieta, A.| Sosa, R.",SSA Mexico| Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia| Instituto Nacional de Cardiologia Ignacio Chavez,Mexico,0
