Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58091177900,58091177900,Monitoring Network to Automate the Cooling System of a Data Center,"Vega-Luna, J.I.| Sánchez-Rangel, F.J.| Salgado-Guzmán, G.| Cosme-Aceves, J.F.| Tapia-Vargas, V.N.| Lagos-Acosta, M.A.",6.0,58091032600| 55389147800| 58091177800| 58091032700| 58091521000| 58091177900,2020.0,2020-07-01,Ingenius,2020,24,87-96,-,ISSN-1390650X,21101133424.0,Journal,Universidad Politecnica Salesiana,English| Spanish,0.09,88,-,-,-,-,0.74,56.0,2.0,0.18,11.27,68.0,67.0,0.0,0.0,"Vega-Luna, J.I., Sánchez-Rangel, F.J., Salgado-Guzmán, G. and 3 more (...) (2020).Monitoring Network to Automate the Cooling System of a Data Center. Ingenius,2020(24) 87-96",https://www.scopus.com/record/display.url?eid=2-s2.0-85147447264&origin=resultslist,10.17163/ings.n24.2020.09,Article,Gold|Green,2-s2.0-85147447264,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,58091032600,58091177900,58091032600,-,Mexico,1.0,1701| 2201| 2202| 2203| 2204| 2205| 2206,Computer Science (miscellaneous)| Engineering (miscellaneous)| Aerospace Engineering| Automotive Engineering| Biomedical Engineering| Civil and Structural Engineering| Computational Mechanics,2,Engineering & Technology,222| 212| 220| 507,Engineering - Mechanical| Computer Science & Information Systems| Engineering - Civil & Structural| Biological Sciences,38| 36,Computer Science| Engineering,-,-,-,-,-,RFID and Wireless Localization Technologies in IoT,219,80.314,LoRaWAN Technology for IoT Communication Systems,2522,99.027,Very Good,2020.0,2.0,N/A,"Vega-Luna, J.I.| Sánchez-Rangel, F.J.| Salgado-Guzmán, G.| Cosme-Aceves, J.F.| Tapia-Vargas, V.N.| Lagos-Acosta, M.A.",Universidad Autónoma Metropolitana,Mexico,0
