Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57211951408,57211951408,Evaporative volatile organic compounds from gasoline in Mexico City: Characterization and atmospheric reactivity,"Mugica-Alvarez, V.| Martínez-Reyes, C.A.| Santiago-Tello, N.M.| Martínez-Rodríguez, I.| Gutiérrez-Arzaluz, M.| Figueroa-Lara, J.J.",6.0,57204835583| 57211939198| 57211951408| 57211951515| 36865990600| 54782463100,2020.0,2020-02-01,Energy Reports,6,-,825-830,-,ISSN-23524847,21100389511.0,Journal,Elsevier Ltd,English,2.42,4,2.7,38,1.199,15,0.31,16.0,14.0,0.65,15.44,32.0,39.0,0.0,0.0,"Mugica-Alvarez, V., Martínez-Reyes, C.A., Santiago-Tello, N.M. and 3 more (...) (2020).Evaporative volatile organic compounds from gasoline in Mexico City: Characterization and atmospheric reactivity. Energy Reports,6825-830",https://www.scopus.com/record/display.url?eid=2-s2.0-85075435200&origin=resultslist,10.1016/j.egyr.2019.11.010,Article,Gold|Green,2-s2.0-85075435200,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,57204835583,54782463100,57204835583,-,Mexico,1.0,2100,General Energy,2,Engineering & Technology,249| 221,Engineering - Petroleum| Engineering - Electrical & Electronic,36,Engineering,40,Engineering,4004| 4012| 4008,Chemical engineering| Fluid mechanics and thermal engineering| Electrical engineering,SDG 3| SDG 11| SDG 13,Atmospheric Aerosol Emissions and Pollution Dynamics,23,96.795,Volatile Organic Compounds and Air Quality Challenges,3217,98.541,Very Good,2020.0,14.0,N/A,"Mugica-Alvarez, V.| Martínez-Reyes, C.A.| Santiago-Tello, N.M.| Martínez-Rodríguez, I.| Gutiérrez-Arzaluz, M.| Figueroa-Lara, J.J.",Universidad Autónoma Metropolitana,Mexico,0
