Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222006632,57222006632,Postnatal growth and development of natalus Mexicanus (Chiroptera: Natalidae),"Martínez-Coronel, M.| Gutiérrez, A.M.| Hortelano-Moncada, Y.",3.0,9637296900| 57222006632| 6504255582,2021.0,2021-01-01,Therya,12,1,105-113,-,ISSN-20073364,21100469599.0,Journal,Asociacion Mexicana de Mastozoologia,English,0.76,46,1.5,59,0.36,48,0.3,5.0,1.0,0.0,6.53,73.0,79.0,0.0,0.0,"Martínez-Coronel, M., Gutiérrez, A.M., Hortelano-Moncada, Y. (2021).Postnatal growth and development of natalus Mexicanus (Chiroptera: Natalidae). Therya,12(1) 105-113",https://www.scopus.com/record/display.url?eid=2-s2.0-85100920999&origin=resultslist,10.12933/THERYA-21-1062,Article,Gold|Green,2-s2.0-85100920999,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60032442,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México,9637296900,6504255582,6504255582,-,Mexico,1.0,1103,Animal Science and Zoology,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,41| 31,Environmental Sciences| Biological Sciences,3109| 4104| 3103,Zoology| Environmental management| Ecology,-,Bats and Their Ecological Interactions in Diverse Habitats,1373,13.996,Postnatal Growth and Flight Dynamics in Bats,85530,10.13,Definitive,2021.0,1.0,N/A,"Martínez-Coronel, M.| Gutiérrez, A.M.| Hortelano-Moncada, Y.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
