Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59389766200,59389766200,"Multicomponent synthesis of 7-(diethylamino)coumarin–pyrrolo[3,4-b]pyridin-5-one conjugates and modulation of their twisted intramolecular charge transfer (TICT) processes","Flores-Reyes, J.C.| Valderrama-Celestino, A.| Trejo-Velasco, M.F.| Jaramillo-Márquez, K.I.| González, F.| Rojas-Hernández, A.| Galano, A.| Islas-Jácome, A.| González-Zamora, E.",9.0,57216764833| 59389410800| 59389766200| 59389292500| 56000780400| 7004253053| 55995932900| 48161545400| 55989686000,2024.0,2024-12-01,Tetrahedron,168,-,-,134335,ISSN-00404020,26512.0,Journal,Elsevier Ltd,English,0.6,56,4.1,55,0.426,56,1.11,14.0,1.0,0.15,6.72,56.0,66.0,0.0,0.0,"Flores-Reyes, J.C., Valderrama-Celestino, A., Trejo-Velasco, M.F. and 6 more (...) (2024).Multicomponent synthesis of 7-(diethylamino)coumarin–pyrrolo[3,4-b]pyridin-5-one conjugates and modulation of their twisted intramolecular charge transfer (TICT) processes. Tetrahedron,168",https://www.scopus.com/record/display.url?eid=2-s2.0-85207807252&origin=resultslist,10.1016/j.tet.2024.134335,Article,,2-s2.0-85207807252,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57216764833,55989686000,48161545400| 55989686000,-,Mexico,1.0,1303| 1605| 3002,Biochemistry| Organic Chemistry| Drug Discovery,5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,409| 507| 537| 249,Chemistry| Biological Sciences| Pharmacy & Pharmacology| Engineering - Petroleum,37| 34| 32,Physical Sciences| Medical and Health| Life Sciences,31| 34,Biological Sciences| Chemical Sciences,3405| 3404| 3101,Organic chemistry| Medicinal and biomolecular chemistry| Biochemistry and cell biology,-,Multicomponent Reactions in Antimicrobial and Anticancer Development,945,47.09,Fluorescent Coumarin Compounds in Device Applications,57261,58.76,Definitive,2024.0,1.0,N/A,"Flores-Reyes, J.C.| Valderrama-Celestino, A.| Trejo-Velasco, M.F.| Jaramillo-Márquez, K.I.| González, F.| Rojas-Hernández, A.| Galano, A.| Islas-Jácome, A.| González-Zamora, E.",Universidad Autónoma Metropolitana,Mexico,0
