Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57186689700,57186689700,#YoSoy132 and the ‘Mexican Spring’ of 2012: Between Electoral Engagement and Democratisation,"Gun Cuninghame, P.",1.0,57186689700,2017.0,2017-04-01,Bulletin of Latin American Research,36,2,192-205,-,ISSN-02613050,25322.0,Journal,Blackwell Publishing Ltd,English,1.16,22,1.7,39,0.274,54,0.47,26.0,1.0,0.0,7.27,73.0,72.0,0.0,0.0,"Gun Cuninghame, P. (2017).#YoSoy132 and the ‘Mexican Spring’ of 2012: Between Electoral Engagement and Democratisation. Bulletin of Latin American Research,36(2) 192-205",https://www.scopus.com/record/display.url?eid=2-s2.0-84961266495&origin=resultslist,10.1111/blar.12473,Article,,2-s2.0-84961266495,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,57186689700,57186689700,Mexico,1.0,3303| 3305,"Development| Geography, Planning and Development",3,Social Sciences & Management,315| 425,Development Studies| Geography,40,Social Sciences,44,Human Society,4408| 4404,Political science| Development studies,-,Democracy and Justice in Latin American Politics,1491,3.532,Political Movements and Cultural Dynamics in Latin America,36391,13.656,Definitive,2017.0,1.0,N/A,"Gun Cuninghame, P.",Universidad Autónoma Metropolitana,Mexico,0
