Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
36978085000,36978085000,Tolerance to acid and alkali by Streptococcus infantarius subsp. infantarius strain 25124 isolated from fermented nixtamal dough: Pozol. Studies in APT broth,"Domínguez-Ramírez, L.L.| Rodríguez-Sanoja, R.| Tecante, A.| García-Garibay, M.| Sainz, T.| Wacher, C.",6.0,57203457453| 6506683323| 6602496961| 56013568800| 36978085000| 6603132143,2020.0,2020-09-01,Food Microbiology,90,-,-,103458,ISSN-07400020,19717.0,Journal,Academic Press,English,1.75,9,8.6,5,1.363,8,0.94,30.0,11.0,0.52,13.57,38.0,45.0,0.0,0.0,"Domínguez-Ramírez, L.L., Rodríguez-Sanoja, R., Tecante, A. and 3 more (...) (2020).Tolerance to acid and alkali by Streptococcus infantarius subsp. infantarius strain 25124 isolated from fermented nixtamal dough: Pozol. Studies in APT broth. Food Microbiology,90",https://www.scopus.com/record/display.url?eid=2-s2.0-85081246371&origin=resultslist,10.1016/j.fm.2020.103458,Article,,2-s2.0-85081246371,32336375,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60028381| 60010210,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana Unidad Xochimilco,57203457453,6603132143,6603132143,-,Mexico,1.0,1106| 2404,Food Science| Microbiology,5,Life Sciences & Medicine,507| 502,Biological Sciences| Agriculture & Forestry,32,Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3006| 3107| 3106,Food sciences| Microbiology| Industrial biotechnology,-,Imaging Techniques for Infective Endocarditis Diagnosis,1234,16.154,Streptococcus Gallolyticus and Colorectal Cancer Associations,33765,64.343,Very Good,2020.0,11.0,N/A,"Domínguez-Ramírez, L.L.| Rodríguez-Sanoja, R.| Tecante, A.| García-Garibay, M.| Sainz, T.| Wacher, C.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
