Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57209881525,57209881525,Calcium-zinc phosphate glasses activated with Tb3+/Eu3+ for laser and white LED applications,"Trápala-Ramírez, A.U.| Gálvez-Sandoval, J.L.N.| Lira, A.| Camarillo, I.| Alvarez-Ramos, E.| Meza-Rocha, A.N.| Caldiño, U.",7.0,57209881525| 57203361396| 6603757680| 36840147200| 57212603574| 37063511900| 56110056100,2019.0,2019-11-01,Journal of Luminescence,215,-,-,116621,ISSN-00222313,12179.0,Journal,Elsevier B.V.,English,1.01,30,5.5,18,0.626,30,3.28,87.0,53.0,1.27,12.62,9.0,23.0,0.0,0.0,"Trápala-Ramírez, A.U., Gálvez-Sandoval, J.L.N., Lira, A. and 4 more (...) (2019).Calcium-zinc phosphate glasses activated with Tb3+/Eu3+ for laser and white LED applications. Journal of Luminescence,215",https://www.scopus.com/record/display.url?eid=2-s2.0-85068998332&origin=resultslist,10.1016/j.jlumin.2019.116621,Article,,2-s2.0-85068998332,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad de Sonora| Universidad Autonoma del Estado de Mexico,704696| 505001| 505017| 505021| 505051,Academic| Government,5.0,60028381| 60002281| 60032897| 60027998| 60024830,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de México| Universidad de Sonora| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Benemérita Universidad Autónoma de Puebla",57209881525,56110056100,56110056100,-,Mexico,1.0,1303| 1304| 1600| 3104| 3107,"Biochemistry| Biophysics| General Chemistry| Condensed Matter Physics| Atomic and Molecular Physics, and Optics",5| 4,Life Sciences & Medicine| Natural Sciences,409| 439| 507,Chemistry| Physics & Astronomy| Biological Sciences,32| 37,Life Sciences| Physical Sciences,34,Chemical Sciences,3402,Inorganic chemistry,-,Luminescence Properties of Glass Materials,1092,32.309,Optical Properties and Energy Transfer in Glass Materials,386,98.212,Definitive,2019.0,53.0,N/A,"Trápala-Ramírez, A.U.| Gálvez-Sandoval, J.L.N.| Lira, A.| Camarillo, I.| Alvarez-Ramos, E.| Meza-Rocha, A.N.| Caldiño, U.",Consejo Nacional de Ciencia y Tecnologia Mexico| Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad de Sonora| Universidad Autonoma del Estado de Mexico,Mexico,0
