Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57204538716,57204538716,Efficiency of particle search methods in smoothed particle hydrodynamics: a comparative study (part I),"Plaza, E.| Di Sigalotti, L.G.| Pérez, L.| Troconis, J.| Angulo, W.| Castro, M.",6.0,36987075800| 57204538716| 57221742611| 35189588300| 57209241614| 57198613531,2021.0,2021-01-01,Progress in Computational Fluid Dynamics,21,1,1-18,-,ISSN-14684349,13196.0,Journal,Inderscience Publishers,English,0.56,60,1.4,74,0.242,78,2.11,60.0,4.0,0.07,13.57,55.0,77.0,0.0,0.0,"Plaza, E., Di Sigalotti, L.G., Pérez, L. and 3 more (...) (2021).Efficiency of particle search methods in smoothed particle hydrodynamics: a comparative study (part I). Progress in Computational Fluid Dynamics,21(1) 1-18",https://www.scopus.com/record/display.url?eid=2-s2.0-85100021162&origin=resultslist,10.1504/pcfd.2021.10034692,Article,,2-s2.0-85100021162,-,Universidad Autónoma Metropolitana| Escuela Superior Politécnica del Litoral| Instituto Politécnico Nacional| Instituto Venezolano de Investigaciones Científicas,505017| 701420| 505011| 607001,Government| Academic,4.0,60072061| 60007866| 60023193| 60019176,Escuela Superior Politecnica del Litoral Ecuador| Instituto Venezolano de Investigaciones Científicas| Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Politécnico Nacional,36987075800,57198613531,36987075800,-,Ecuador| Mexico| Venezuela,3.0,1706| 3104,Computer Science Applications| Condensed Matter Physics,4| 2,Natural Sciences| Engineering & Technology,212| 213| 439,Computer Science & Information Systems| Data Science| Physics & Astronomy,37| 38,Physical Sciences| Computer Science,40,Engineering,4012,Fluid mechanics and thermal engineering,-,Interdisciplinary Insights on Particle Dynamics and Life Origins,981,58.143,Innovative Particle Methods in Hydrodynamic Simulations,677,98.576,Definitive,2021.0,4.0,N/A,"Plaza, E.| Di Sigalotti, L.G.| Pérez, L.| Troconis, J.| Angulo, W.| Castro, M.",Universidad Autónoma Metropolitana| Escuela Superior Politécnica del Litoral| Instituto Politécnico Nacional| Instituto Venezolano de Investigaciones Científicas,Ecuador| Mexico| Venezuela,0
