Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57203801222,57203801222,Development and antioxidant stability of edible films supplemented with a tamarind seed extract,"López-Hernández, L.H.| Calderón-Oliver, M.| Soriano-Santos, J.| Severiano-Pérez, P.| Escalona-Buendía, H.B.| Ponce-Alquicira, E.",6.0,57203801222| 35749416700| 55989678800| 14071941700| 57194437346| 57203801983,2018.0,2018-09-01,Revista Mexicana de Ingeniera Quimica,17,3,975-987,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana Iztapalapa,English,0.59,59,1.4,59,0.269,57,2.0,88.0,17.0,1.0,10.99,30.0,29.0,0.0,0.0,"López-Hernández, L.H., Calderón-Oliver, M., Soriano-Santos, J. and 3 more (...) (2018).Development and antioxidant stability of edible films supplemented with a tamarind seed extract. Revista Mexicana de Ingeniera Quimica,17(3) 975-987",https://www.scopus.com/record/display.url?eid=2-s2.0-85052990770&origin=resultslist,10.24275/uam/izt/dcbi/revmexingquim/2018v17n3/Lopez,Article,,2-s2.0-85052990770,-,"Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México",505038| 505017| 505023,Academic| Government,3.0,60017983| 60028381| 60032442,"Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México",57203801222,57203801983,57203801983,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,31| 30| 40,"Biological Sciences| Agricultural, Veterinary And Food Sciences| Engineering",3006| 3106| 4004,Food sciences| Industrial biotechnology| Chemical engineering,-,Chitosan Applications in Health and Food Packaging,881,93.656,Biopolymer Edible Films for Sustainable Packaging,181,99.967,Very Good,2018.0,17.0,N/A,"López-Hernández, L.H.| Calderón-Oliver, M.| Soriano-Santos, J.| Severiano-Pérez, P.| Escalona-Buendía, H.B.| Ponce-Alquicira, E.","Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México",Mexico,0
