Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58639006700,58639006700,Evaluation of the pH effect on complex formation between bovine β-lactoglobulin and aflatoxin M1: a molecular dynamic simulation and molecular docking study,"Carlos, J.-P.| Carlos, G.-C.| Sergio, A.-S.| Lorena, G.-R.| Gabriela, R.-S.| Mariano, G.-G.| Alma, C.-G.",7.0,55991378100| 6506983115| 58638570200| 58639006700| 58638348200| 58638570300| 59663253100,2024.0,2024-01-01,Journal of Biomolecular Structure and Dynamics,42,22,12133-12143,-,ISSN-07391102,17596.0,Journal,Taylor and Francis Ltd.,English,0.79,42,8.3,16,0.552,49,0.62,14.0,3.0,0.36,8.33,38.0,54.0,0.0,0.0,"Carlos, J.-P., Carlos, G.-C., Sergio, A.-S. and 4 more (...) (2024).Evaluation of the pH effect on complex formation between bovine β-lactoglobulin and aflatoxin M1: a molecular dynamic simulation and molecular docking study. Journal of Biomolecular Structure and Dynamics,42(22) 12133-12143",https://www.scopus.com/record/display.url?eid=2-s2.0-85173654690&origin=resultslist,10.1080/07391102.2023.2268178,Article,,2-s2.0-85173654690,37817538,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo,505017| 505050,Academic,2.0,60028381| 60027135| 60014923,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de Hidalgo| Universidad Autónoma Metropolitana,55991378100,59663253100,59663253100,-,Mexico,1.0,1312| 1315,Molecular Biology| Structural Biology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31,Biological Sciences,3101,Biochemistry and cell biology,-,Protein Emulsification and Functional Food Applications,582,95.487,Properties and Applications of Beta-Lactoglobulin in Food Science,3694,97.518,Definitive,2024.0,3.0,N/A,"Carlos, J.-P.| Carlos, G.-C.| Sergio, A.-S.| Lorena, G.-R.| Gabriela, R.-S.| Mariano, G.-G.| Alma, C.-G.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo,Mexico,0
