Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58548200600,58548200600,"Anti-Diabetic Activity of Glycyrrhetinic Acid Derivatives FC-114 and FC-122: Scale-Up, In Silico, In Vitro, and In Vivo Studies","Álvarez-Almazán, S.| Solís-Domínguez, L.C.| Duperou-Luna, P.| Fuerte-Gómez, T.| González-Andrade, M.| Aranda-Barradas, M.E.| Palacios-Espinosa, J.F.| Pérez-Villanueva, J.| Matadamas-Martínez, F.| Miranda-Castro, S.P.| Mercado-Márquez, C.| Cortés-Benítez, F.",12.0,57189728956| 58548903500| 58548200600| 58548762200| 56013621200| 57200651688| 57196951727| 24391165500| 55599940900| 36486679600| 57209245268| 57190116225,2023.0,2023-08-01,International Journal of Molecular Sciences,24,16,-,12812,ISSN-16616596,25879.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.12,22,8.1,10,1.179,5,1.42,26.0,13.0,1.14,11.39,18.0,25.0,0.0,0.0,"Álvarez-Almazán, S., Solís-Domínguez, L.C., Duperou-Luna, P. and 9 more (...) (2023).Anti-Diabetic Activity of Glycyrrhetinic Acid Derivatives FC-114 and FC-122: Scale-Up, In Silico, In Vitro, and In Vivo Studies. International Journal of Molecular Sciences,24(16) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85168715964&origin=resultslist,10.3390/ijms241612812,Article,Gold|Green,2-s2.0-85168715964,37628991,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60172565| 60032442| 60010210| 60022869,"Facultad de Estudios Superiores Cuautitlán| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México, Facultad de Medicina",57189728956,57190116225,57190116225,-,Mexico,1.0,1312| 1503| 1604| 1605| 1606| 1607| 1706,Molecular Biology| Catalysis| Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Spectroscopy| Computer Science Applications,2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,507| 249| 219| 213| 212| 409,Biological Sciences| Engineering - Petroleum| Engineering - Chemical| Data Science| Computer Science & Information Systems| Chemistry,37| 36| 32| 38,Physical Sciences| Engineering| Life Sciences| Computer Science,31| 34,Biological Sciences| Chemical Sciences,3101| 3404| 3107,Biochemistry and cell biology| Medicinal and biomolecular chemistry| Microbiology,SDG 3,Heat Shock Proteins in Cancer and Neurodegeneration,668,44.081,Protein Tyrosine Phosphatases in Disease Mechanisms,5625,92.046,Definitive,2023.0,13.0,N/A,"Álvarez-Almazán, S.| Solís-Domínguez, L.C.| Duperou-Luna, P.| Fuerte-Gómez, T.| González-Andrade, M.| Aranda-Barradas, M.E.| Palacios-Espinosa, J.F.| Pérez-Villanueva, J.| Matadamas-Martínez, F.| Miranda-Castro, S.P.| Mercado-Márquez, C.| Cortés-Benítez, F.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
