Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56375855300,56375855300,Immobilization of Candida Rugosa lipase on Ca/Kit-6 used as bifunctional biocatalysts for the transesterification of coconut oil to biodiesel,"Méndez, J.C.| Arellano, U.| Solís, S.| Wang, J.A.| Chen, L.",5.0,56375855300| 47661081500| 6701337224| 7701323074| 35387778700,2022.0,2022-12-01,Molecular Catalysis,533,-,-,112793,ISSN-24688231,21100831009.0,Journal,Elsevier B.V.,English,0.82,41,6.7,23,0.761,26,1.22,28.0,13.0,0.79,15.18,24.0,36.0,0.0,0.0,"Méndez, J.C., Arellano, U., Solís, S. and 2 more (...) (2022).Immobilization of Candida Rugosa lipase on Ca/Kit-6 used as bifunctional biocatalysts for the transesterification of coconut oil to biodiesel. Molecular Catalysis,533",https://www.scopus.com/record/display.url?eid=2-s2.0-85141475618&origin=resultslist,10.1016/j.mcat.2022.112793,Article,,2-s2.0-85141475618,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60028381| 60006489| 60019176,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Escuela Superior de Ingenieria Quimica e Industrias Extractivas| Instituto Politécnico Nacional,56375855300,35387778700,6701337224,-,Mexico,1.0,1503| 1508| 1606,Catalysis| Process Chemistry and Technology| Physical and Theoretical Chemistry,4| 2,Natural Sciences| Engineering & Technology,409| 249| 219,Chemistry| Engineering - Petroleum| Engineering - Chemical,37| 36,Physical Sciences| Engineering,40| 34,Engineering| Chemical Sciences,3406| 3405| 4004,Physical chemistry| Organic chemistry| Chemical engineering,SDG 7,Enzyme Immobilization Techniques for Enhanced Biocatalysis,722,72.073,Enzyme Immobilization Using Nanoparticles,931,99.047,Very Good,2022.0,13.0,N/A,"Méndez, J.C.| Arellano, U.| Solís, S.| Wang, J.A.| Chen, L.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
