Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222309506,57222309506,"Design and validation of an instrument to measure the quality of working life in workers of higher education institutions in southern sonora, mexico","Campas, C.Y.Q.| Barreras, I.G.M.| Morales, F.E.| Lirios, C.G.| Félix, C.A.M.| Mellado, E.I.A.",6.0,57362862600| 57363737900| 57363154100| 57222309506| 57363006600| 57363301500,2021.0,2021-11-01,Interciencia,46,11,423-430,-,ISSN-03781844,22962.0,Journal,Interciencia Association,Spanish,0.4,71,0.9,58,0.168,70,6.01,154.0,1.0,0.0,19.41,73.0,79.0,0.0,0.0,"Campas, C.Y.Q., Barreras, I.G.M., Morales, F.E. and 3 more (...) (2021).Design and validation of an instrument to measure the quality of working life in workers of higher education institutions in southern sonora, mexico. Interciencia,46(11) 423-430",https://www.scopus.com/record/display.url?eid=2-s2.0-85120654827&origin=resultslist,-,Article,,2-s2.0-85120654827,-,Universidad Autonoma de Nuevo Leon| Universidad La Salle| Universidad Autónoma Metropolitana| Instituto Tecnológico de Sonora| Universidad de Sonora| Nova Southeastern University| Universidad Autonoma del Estado de Mexico| Universidad Autonoma de Sinaloa| Universidad Nacional Autónoma de México,505013| 705325| 505017| 714294| 505021| 508176| 505051| 704857| 505023,Academic,9.0,60002064| 60019600| 60012676| 60032897| 126981581| 60014923| 60032442| 60002281| 127337150| 60004252| 60025417,Instituto Tecnológico de Sonora| Nova Southeastern University| Universidad Autónoma de Sinaloa| Universidad de Sonora| Hospital General de Tijuana| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autónoma del Estado de México| Universidad para la Cooperación Internacional| Universidad La Salle| Universidad Autónoma de Nuevo León,57362862600,57363301500,57362862600,-,Mexico,1.0,1000,Multidisciplinary,-,-,-,-,-,-,MD,Multidisciplinary,MD,Multidisciplinary,-,Burnout and Job Satisfaction in Healthcare Professionals,490,87.116,Enhancing Job Satisfaction in Nursing Professionals,36287,53.896,Very Good,2021.0,1.0,N/A,"Campas, C.Y.Q.| Barreras, I.G.M.| Morales, F.E.| Lirios, C.G.| Félix, C.A.M.| Mellado, E.I.A.",Universidad Autonoma de Nuevo Leon| Universidad La Salle| Universidad Autónoma Metropolitana| Instituto Tecnológico de Sonora| Universidad de Sonora| Nova Southeastern University| Universidad Autonoma del Estado de Mexico| Universidad Autonoma de Sinaloa| Universidad Nacional Autónoma de México,Mexico,0
