Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6603485567,6603485567,Periodicity-based computation of optical flow,"Khachaturov, G.| Brambila, S.B.G.| Trejo, J.I.G.",3.0,6603485567| 57217973502| 56469090600,2015.0,2015-01-01,Computacion y Sistemas,18,4,741-754,-,ISSN-14055546,21100223167.0,Journal,Instituto Politecnico Nacional,English,0.56,58,0.5,83,0.21,63,0.43,14.0,0.0,0.0,5.3,80.0,69.0,0.0,0.0,"Khachaturov, G., Brambila, S.B.G., Trejo, J.I.G. (2015).Periodicity-based computation of optical flow. Computacion y Sistemas,18(4) 741-754",https://www.scopus.com/record/display.url?eid=2-s2.0-84920466263&origin=resultslist,10.13053/CyS-18-4-1557,Article,Hybrid gold,2-s2.0-84920466263,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,6603485567,56469090600,-,-,Mexico,1.0,1700,General Computer Science,2,Engineering & Technology,212,Computer Science & Information Systems,38,Computer Science,46,Information And Computing Sciences,4605| 4603| 4602,Data management and data science| Computer vision and multimedia computation| Artificial intelligence,-,Innovative Approaches in Object Detection and Tracking,691,27.011,Optical Flow and Motion Estimation,1832,92.71,Definitive,2015.0,0.0,N/A,"Khachaturov, G.| Brambila, S.B.G.| Trejo, J.I.G.",Universidad Autónoma Metropolitana,Mexico,0
