Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57159061700,57159061700,"Visual, auditive and somatosensory pathways alterations in geriatric rhesus monkeys (Macaca mulatta)","Ibáñez-Contreras, A.| Poblano, A.| Arteaga-Silva, M.| Hernández-Godínez, B.| Hernández-Arciga, U.| Toledo, R.| Königsberg, M.",7.0,36088971600| 55941251400| 8654304700| 6504300011| 57160171100| 57159061700| 55995895600,2016.0,2016-04-01,Journal of Medical Primatology,45,2,92-102,-,ISSN-00472565,22583.0,Journal,Blackwell Publishing Ltd,English,0.35,73,1.6,34,0.502,32,0.37,13.0,9.0,2.01,3.98,44.0,13.0,0.0,0.0,"Ibáñez-Contreras, A., Poblano, A., Arteaga-Silva, M. and 4 more (...) (2016).Visual, auditive and somatosensory pathways alterations in geriatric rhesus monkeys (Macaca mulatta). Journal of Medical Primatology,45(2) 92-102",https://www.scopus.com/record/display.url?eid=2-s2.0-84961217286&origin=resultslist,10.1111/jmp.12211,Article,,2-s2.0-84961217286,26956694,Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Instituto Mexicano del Seguro Social,505017| 715278| 505006,Medical| Government| Academic,3.0,60028381| 60008467| 116197746| 118507367| 60084250,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Mexicano del Seguro Social| Applied Research in Experimental Biomedicine S.A. de C.V. (APREXBIO)| Biología Integral para Vertebrados (BIOINVERT®)| Instituto Nacional de Rehabilitación,36088971600,55995895600,55995895600,-,Mexico,1.0,1103| 3400,Animal Science and Zoology| General Veterinary,5,Life Sciences & Medicine,546| 502,Veterinary Science| Agriculture & Forestry,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3009,Veterinary sciences,-,Neural Mechanisms of Auditory Processing and Hearing,733,28.254,Auditory Brainstem Responses in Preterm Infants,29883,42.972,Defensible,2016.0,9.0,N/A,"Ibáñez-Contreras, A.| Poblano, A.| Arteaga-Silva, M.| Hernández-Godínez, B.| Hernández-Arciga, U.| Toledo, R.| Königsberg, M.",Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Instituto Mexicano del Seguro Social,Mexico,0
