Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58503005100,58503005100,Inhibition of Aspergillus carbonarius growth and Ochratoxin A production using lactic acid bacteria cultivated in an optimized medium,"Domínguez-Gutiérrez, G.A.| Perraud-Gaime, I.| Escalona-Buendía, H.| Durand, N.| Champion-Martínez, E.I.| Fernández-Soto, R.R.| Saucedo-Castañeda, G.| Rodríguez-Serrano, G.",8.0,58503005100| 57211279113| 57194437346| 26653950700| 57449953000| 58503259000| 56013743400| 6505895038,2023.0,2023-11-02,International Journal of Food Microbiology,404,-,-,110320,ISSN-01681605,19760.0,Journal,Elsevier B.V.,English,1.38,14,10.4,9,1.026,11,1.83,37.0,8.0,0.73,10.95,28.0,38.0,0.0,0.0,"Domínguez-Gutiérrez, G.A., Perraud-Gaime, I., Escalona-Buendía, H. and 5 more (...) (2023).Inhibition of Aspergillus carbonarius growth and Ochratoxin A production using lactic acid bacteria cultivated in an optimized medium. International Journal of Food Microbiology,404",https://www.scopus.com/record/display.url?eid=2-s2.0-85165553524&origin=resultslist,10.1016/j.ijfoodmicro.2023.110320,Article,,2-s2.0-85165553524,37490784,Université de La Réunion| Aix-Marseille Université| Université de Montpellier| Universidad Autónoma Metropolitana| CNRS| Avignon Université| L'Institut Agro| Institut de recherche pour le développement| L’Institut Agro Montpellier| Centre de coopération internationale en recherche agronomique pour le développement,314308| 700232| 314084| 505017| 314004| 314306| 725028| 314274| 712786| 314145,Academic| Government,10.0,60014923| 60031214| 60028993| 60107032| 60008134| 60102127| 60031011| 60083820| 60000485| 60108501| 60108488| 126586054,Universidad Autónoma Metropolitana| Université d'Avignon et des Pays du Vaucluse| IRD Institut de Recherche pour le Developpement| Institut Méditerranéen de Biodiversité et d'Ecologie Marine et Continentale| CNRS Centre National de la Recherche Scientifique| Aix Marseille Université| CIRAD| L'Institut Agro Montpellier| Université de La Réunion| Démarche Intégrée pour l'Obtention d'Aliments de Qualité| Université de Montpellier| Technological University of the Center of Veracruz,58503005100,6505895038,6505895038,-,Mexico| France,2.0,1106| 2404,Food Science| Microbiology,5,Life Sciences & Medicine,502| 507,Agriculture & Forestry| Biological Sciences,32,Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3107| 3006,Microbiology| Food sciences,SDG 2,Mycotoxin Detection and Impact on Health,642,76.39,Antifungal Properties of Lactic Acid Bacteria,23940,93.355,Definitive,2023.0,8.0,N/A,"Domínguez-Gutiérrez, G.A.| Perraud-Gaime, I.| Escalona-Buendía, H.| Durand, N.| Champion-Martínez, E.I.| Fernández-Soto, R.R.| Saucedo-Castañeda, G.| Rodríguez-Serrano, G.",Université de La Réunion| Aix-Marseille Université| Université de Montpellier| Universidad Autónoma Metropolitana| CNRS| Avignon Université| L'Institut Agro| Institut de recherche pour le développement| L’Institut Agro Montpellier| Centre de coopération internationale en recherche agronomique pour le développement,Mexico| France,0
