Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56509609000,56509609000,Identification of mutations in the S gene of hepatitis B virus in HIV positive Mexican patients with occult hepatitis B virus infection,"Enriquez-Navarro, K.| Maldonado-Rodriguez, A.| Rojas-Montes, O.| Torres-Ibarra, R.| Bucio-Ortiz, L.| De la Cruz, M.A.| Torres-Flores, J.| Xoconostle-Cazares, B.| Lira, R.",9.0,56509609000| 35102788900| 8582038800| 8859067600| 55989671200| 22936712000| 56433586800| 6603447679| 7004357301,2020.0,2020-09-01,Annals of Hepatology,19,5,507-515,-,ISSN-16652681,38551.0,Journal,Elsevier Espana S.L.,English,0.87,40,4,58,0.705,39,1.15,24.0,15.0,0.35,22.8,31.0,55.0,0.0,0.0,"Enriquez-Navarro, K., Maldonado-Rodriguez, A., Rojas-Montes, O. and 6 more (...) (2020).Identification of mutations in the S gene of hepatitis B virus in HIV positive Mexican patients with occult hepatitis B virus infection. Annals of Hepatology,19(5) 507-515",https://www.scopus.com/record/display.url?eid=2-s2.0-85087511335&origin=resultslist,10.1016/j.aohep.2020.06.002,Article,Gold|Green,2-s2.0-85087511335,32592870,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico| Instituto Mexicano del Seguro Social| Instituto Politécnico Nacional,505002| 505017| 708454| 505006| 505011,Academic| Government,5.0,60022848| 60008467| 60028381| 60094425| 60017323| 60019176,UMAE Hospital de Pediatría Centro Medico Nacional Siglo XXI| Instituto Mexicano del Seguro Social| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma de la Ciudad de México| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Instituto Politécnico Nacional,56509609000,7004357301,7004357301,-,Mexico,1.0,2721,Hepatology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202,Clinical sciences,SDG 3,Chronic Hepatitis B and Myeloproliferative Neoplasms,237,65.468,Hepatitis B Virus and Its Global Impact,11899,75.448,Very Good,2020.0,15.0,N/A,"Enriquez-Navarro, K.| Maldonado-Rodriguez, A.| Rojas-Montes, O.| Torres-Ibarra, R.| Bucio-Ortiz, L.| De la Cruz, M.A.| Torres-Flores, J.| Xoconostle-Cazares, B.| Lira, R.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico| Instituto Mexicano del Seguro Social| Instituto Politécnico Nacional,Mexico,0
