Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57196041128,57196041128,Convenient Product Distribution for a Lignocellulosic Biorefinery: Optimization through Sustainable Indexes,"Larragoiti-Kuri, J.| Rivera-Toledo, M.| Cocho-Roldán, J.| Maldonado-Ruiz Esparza, K.| Le Borgne, S.| Pedraza-Segura, L.",6.0,57196041128| 15760896200| 57196042604| 57196043924| 7003917295| 35308045100,2017.0,2017-10-11,Industrial and Engineering Chemistry Research,56,40,11388-11397,-,ISSN-08885885,13057.0,Journal,American Chemical Society,English,1.21,20,5.7,9,0.978,14,1.77,56.0,5.0,0.26,11.36,54.0,60.0,0.0,0.0,"Larragoiti-Kuri, J., Rivera-Toledo, M., Cocho-Roldán, J. and 3 more (...) (2017).Convenient Product Distribution for a Lignocellulosic Biorefinery: Optimization through Sustainable Indexes. Industrial and Engineering Chemistry Research,56(40) 11388-11397",https://www.scopus.com/record/display.url?eid=2-s2.0-85031297768&origin=resultslist,10.1021/acs.iecr.7b02101,Article,,2-s2.0-85031297768,-,Universidad Autónoma Metropolitana| Universidad Iberoamericana (UIA),505017| 702731,Academic,2.0,60024080| 60011923,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Iberoamericana,57196041128,35308045100,35308045100,-,Mexico,1.0,1500| 1600| 2209,General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering,2| 4,Engineering & Technology| Natural Sciences,219| 222| 409,Engineering - Chemical| Engineering - Mechanical| Chemistry,37| 36,Physical Sciences| Engineering,40| 34,Engineering| Chemical Sciences,-,-,SDG 7,"Biogas, Biochar, and Microbial Fuel Cells",69,98.954,Integration of Palm Oil Biorefineries for Sustainable Energy,90391,51.548,Weak,2017.0,5.0,N/A,"Larragoiti-Kuri, J.| Rivera-Toledo, M.| Cocho-Roldán, J.| Maldonado-Ruiz Esparza, K.| Le Borgne, S.| Pedraza-Segura, L.",Universidad Autónoma Metropolitana| Universidad Iberoamericana (UIA),Mexico,0
