Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57201742227,57201742227,Global square-well free-energy model via singular value decomposition,"Río, F.D.| Guzmán, O.| Martínez, F.O.",3.0,55993728700| 6603916901| 57201742227,2018.0,2018-08-18,Molecular Physics,116,15-16,2070-2082,-,ISSN-00268976,26990.0,Journal,Taylor and Francis Ltd.,English,0.7,50,3.5,36,0.635,36,0.31,7.0,8.0,0.26,11.53,46.0,60.0,0.0,0.0,"Río, F.D., Guzmán, O., Martínez, F.O. (2018).Global square-well free-energy model via singular value decomposition. Molecular Physics,116(15-16) 2070-2082",https://www.scopus.com/record/display.url?eid=2-s2.0-85046017854&origin=resultslist,10.1080/00268976.2018.1461943,Article,Green,2-s2.0-85046017854,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,55993728700,57201742227,55993728700,-,Mexico,1.0,1304| 1312| 1606| 3104,Biophysics| Molecular Biology| Physical and Theoretical Chemistry| Condensed Matter Physics,4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,409| 507| 249| 439,Chemistry| Biological Sciences| Engineering - Petroleum| Physics & Astronomy,37| 32,Physical Sciences| Life Sciences,34,Chemical Sciences,3406| 3407,Physical chemistry| Theoretical and computational chemistry,-,Interactions of Gas Hydrates and Colloidal Particles,605,46.501,Thermodynamic Properties of Complex Fluid Mixtures,12323,46.454,Definitive,2018.0,8.0,N/A,"Río, F.D.| Guzmán, O.| Martínez, F.O.",Universidad Autónoma Metropolitana,Mexico,0
