Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57211242698,57211242698,Clozapine and desmethylclozapine: Correlation with neutrophils and leucocytes counting in Mexican patients with schizophrenia,"Vaquero-Baez, M.| Diáz-Ruíz, A.| Tristán-López, L.| Avinã-Cervantes, C.| Torner, C.| Ramírez-Bermúdez, J.| Montes, S.| Riós, C.",8.0,57211242698| 55993788200| 36015932400| 6508232544| 6601990422| 12038852600| 7003956100| 7101933223,2019.0,2019-10-09,BMC Psychiatry,19,1,-,295,ISSN-1471244X,14260.0,Journal,BioMed Central Ltd.,English,1.43,14,4.7,21,1.341,17,0.54,21.0,12.0,0.57,10.51,36.0,44.0,0.0,0.0,"Vaquero-Baez, M., Diáz-Ruíz, A., Tristán-López, L. and 5 more (...) (2019).Clozapine and desmethylclozapine: Correlation with neutrophils and leucocytes counting in Mexican patients with schizophrenia. BMC Psychiatry,19(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85073109793&origin=resultslist,10.1186/s12888-019-2286-1,Article,Gold|Green,2-s2.0-85073109793,31597566,Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia,505017| 505040,Government| Academic,2.0,60010210| 60000029,Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Neurología y Neurocirugía,57211242698,7101933223,7101933223,-,Mexico,1.0,2738,Psychiatry and Mental Health,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32| 52| 42,Biomedical And Clinical Sciences| Psychology| Health Sciences,5203| 3202| 4202,Clinical and health psychology| Clinical sciences| Epidemiology,-,Cognitive and Physical Health in Schizophrenia,35,77.763,Clozapine and Antipsychotic Treatments,4903,95.712,Definitive,2019.0,12.0,N/A,"Vaquero-Baez, M.| Diáz-Ruíz, A.| Tristán-López, L.| Avinã-Cervantes, C.| Torner, C.| Ramírez-Bermúdez, J.| Montes, S.| Riós, C.",Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia,Mexico,0
