Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57212145011,57212145011,"Helminth of the annual fish Millerichthys robustus (Teleostei: Rivulidae), an endemic species to Mexico","Mosqueda-Cabrera, M.Á.| Labastida-Valerio, J.Á.| Sotelo-Viveros, A.M.| Becerra-García, R.E.| Jiménez-García, M.I.",5.0,21935054500| 57212145011| 57212138672| 57212149495| 6602466026,2019.0,2019-01-01,Revista Mexicana de Biodiversidad,90,2,-,e902652,ISSN-18703453,4700152414.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.85,40,1.4,64,0.342,65,0.54,16.0,1.0,0.12,8.53,73.0,70.0,0.0,0.0,"Mosqueda-Cabrera, M.Á., Labastida-Valerio, J.Á., Sotelo-Viveros, A.M. and 2 more (...) (2019).Helminth of the annual fish Millerichthys robustus (Teleostei: Rivulidae), an endemic species to Mexico. Revista Mexicana de Biodiversidad,90(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85076033454&origin=resultslist,10.22201/ib.20078706e.2019.90.2652,Article,Gold|Green,2-s2.0-85076033454,-,"Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Instituto Tecnológico de Veracruz",719128| 505017| 714291,Academic,3.0,60010210| 60134870| 60026100,Universidad Autónoma Metropolitana Unidad Xochimilco| Tecnológico Nacional de México| Instituto Tecnológico de Veracruz,21935054500,6602466026,21935054500,-,Mexico,1.0,1105,"Ecology, Evolution, Behavior and Systematics",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 41,Biological Sciences| Environmental Sciences,4104| 3103| 3109,Environmental management| Ecology| Zoology,-,Parasite Dynamics in Freshwater Eel Populations,915,19.751,Helminth Diversity in Freshwater Fish Ecosystems,83418,4.549,Very Good,2019.0,1.0,N/A,"Mosqueda-Cabrera, M.Á.| Labastida-Valerio, J.Á.| Sotelo-Viveros, A.M.| Becerra-García, R.E.| Jiménez-García, M.I.","Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Instituto Tecnológico de Veracruz",Mexico,0
