Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
22939057700,22939057700,Expedited Synthesis of Matrine Analogues through an Oxidative Cascade Addition/Double-Cyclization Radical Process,"Olguín-Uribe, S.| Mijangos, M.V.| Amador-Sánchez, Y.A.| Sánchez-Carmona, M.A.| Miranda, L.D.",5.0,22939057700| 55143347200| 56010091300| 50263009000| 7101918951,2017.0,2017-05-03,European Journal of Organic Chemistry,2017,17,2481-2485,-,ISSN-1434193X,25853.0,Journal,Wiley-VCH Verlag,English,0.66,52,5.2,24,1.037,23,2.75,84.0,5.0,0.19,10.69,54.0,64.0,0.0,0.0,"Olguín-Uribe, S., Mijangos, M.V., Amador-Sánchez, Y.A. and 2 more (...) (2017).Expedited Synthesis of Matrine Analogues through an Oxidative Cascade Addition/Double-Cyclization Radical Process. European Journal of Organic Chemistry,2017(17) 2481-2485",https://www.scopus.com/record/display.url?eid=2-s2.0-85019029016&origin=resultslist,10.1002/ejoc.201700208,Article,,2-s2.0-85019029016,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60028381,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa,22939057700,7101918951,7101918951,-,Mexico,1.0,1605| 1606,Organic Chemistry| Physical and Theoretical Chemistry,4| 2,Natural Sciences| Engineering & Technology,249| 409,Engineering - Petroleum| Chemistry,37,Physical Sciences,34,Chemical Sciences,3405| 3404,Organic chemistry| Medicinal and biomolecular chemistry,-,Radical Mechanisms in Alkaloid Chemistry,1178,12.492,Radical Chemistry in Synthesis and Transformation,40097,42.273,Very Good,2017.0,5.0,N/A,"Olguín-Uribe, S.| Mijangos, M.V.| Amador-Sánchez, Y.A.| Sánchez-Carmona, M.A.| Miranda, L.D.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
