Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58642112500,58642112500,Potential Drug-Drug Interactions in a Mexican Public Health Center,"Arroyo-Gámez, F.J.| Heyerdahl-Viau, I.| Pérez-Sánchez, R.| Prado-Galbarro, F.J.| Sánchez-Herrera, K.| Martínez-Núñez, J.M.",6.0,58642112500| 58000315700| 58641426800| 55443498900| 12796203900| 47862025300,2023.0,2023-01-01,Revista Cubana de Farmacia,56,2,-,e892,ISSN-00347515,21828.0,Journal,Editorial Ciencias Medicas,Spanish,0.15,89,0.7,68,0.118,83,0.61,10.0,0.0,0.0,5.92,77.0,77.0,0.0,0.0,"Arroyo-Gámez, F.J., Heyerdahl-Viau, I., Pérez-Sánchez, R. and 3 more (...) (2023).Potential Drug-Drug Interactions in a Mexican Public Health Center. Revista Cubana de Farmacia,56(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85173900415&origin=resultslist,-,Article,,2-s2.0-85173900415,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210| 124465400,Universidad Autónoma Metropolitana Unidad Xochimilco| Servicios de Salud Pública de la Ciudad de México,58642112500,47862025300,47862025300,-,Mexico,1.0,3003| 3004| 3611,Pharmaceutical Science| Pharmacology| Pharmacy,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,31| 32| 42,Biological Sciences| Biomedical And Clinical Sciences| Health Sciences,4208| 3199| 3214,"Traditional, complementary and integrative medicine| Other biological sciences| Pharmacology and pharmaceutical sciences",-,Enhancing Patient Safety through Medication Management,26,76.978,Drug Interactions and Patient Safety,11708,80.115,Definitive,2023.0,0.0,N/A,"Arroyo-Gámez, F.J.| Heyerdahl-Viau, I.| Pérez-Sánchez, R.| Prado-Galbarro, F.J.| Sánchez-Herrera, K.| Martínez-Núñez, J.M.",Universidad Autónoma Metropolitana,Mexico,0
