Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
35084157100,35084157100,"Tagetes lucida Cav.: Ethnobotany, phytochemistry and pharmacology of its tranquilizing properties","Pérez-Ortega, G.| González-Trujano, M.E.| Ángeles-López, G.E.| Brindis, F.| Vibrans, H.| Reyes-Chilpa, R.",6.0,35084157100| 55995903400| 15924899000| 17134498000| 6602210440| 6701642761,2016.0,2016-04-02,Journal of Ethnopharmacology,181,-,221-228,-,ISSN-03788741,23015.0,Journal,Elsevier Ireland Ltd,English,1.54,11,5.6,24,1.087,21,3.1,92.0,38.0,1.27,7.9,15.0,23.0,0.0,0.0,"Pérez-Ortega, G., González-Trujano, M.E., Ángeles-López, G.E. and 3 more (...) (2016).Tagetes lucida Cav.: Ethnobotany, phytochemistry and pharmacology of its tranquilizing properties. Journal of Ethnopharmacology,181221-228",https://www.scopus.com/record/display.url?eid=2-s2.0-84958756965&origin=resultslist,10.1016/j.jep.2016.01.040,Article,,2-s2.0-84958756965,26873624,Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Nacional Autónoma de México,505017| 505003| 505023,Academic,3.0,60010210| 60032442| 60033065| 60094433,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Colegio De Postgraduados Campus Montecillo| Secretaría de la Defensa Nacional,35084157100,6701642761,55995903400,-,Mexico,1.0,3002| 3004,Drug Discovery| Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,3214| 4208,"Pharmacology and pharmaceutical sciences| Traditional, complementary and integrative medicine",-,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Essential Oils and Bioactive Compounds in Tagetes,30593,73.649,Very Good,2016.0,38.0,N/A,"Pérez-Ortega, G.| González-Trujano, M.E.| Ángeles-López, G.E.| Brindis, F.| Vibrans, H.| Reyes-Chilpa, R.",Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Nacional Autónoma de México,Mexico,0
