Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57221046604,57221046604,Updating real-world profiles of volatile organic compounds and their reactivity estimation in tunnels of Mexico city,"Mugica-álvarez, V.| Magaña-Reyes, M.| Martínez-Reyes, A.| Figueroa-Lara, J.| Blanco-Jiménez, S.| Goytia-Leal, V.| Páramo-Figueroa, V.H.| García-Martínez, R.",8.0,57204835583| 9639625300| 57221046604| 54782463100| 22957247600| 57221048177| 6507000364| 59157866700,2020.0,2020-12-01,Atmosphere,11,12,-,1339,ISSN-20734433,15838.0,Journal,MDPI AG,English,0.97,34,2.9,36,0.699,26,0.86,28.0,1.0,0.0,11.19,74.0,78.0,0.0,0.0,"Mugica-álvarez, V., Magaña-Reyes, M., Martínez-Reyes, A. and 5 more (...) (2020).Updating real-world profiles of volatile organic compounds and their reactivity estimation in tunnels of Mexico city. Atmosphere,11(12) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85098059812&origin=resultslist,10.3390/atmos11121339,Article,Gold|Green,2-s2.0-85098059812,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60023193| 60013235| 125564379| 60032442,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Nacional de Ecologia| Comisión Ambiental de la Megalópolis| Universidad Nacional Autónoma de México,57204835583,59157866700,57204835583,-,Mexico,1.0,2301,Environmental Science (miscellaneous),2,Engineering & Technology,424,Environmental Sciences,37,Physical Sciences,37,Earth Sciences,3702| 3701,Climate change science| Atmospheric sciences,SDG 11,Atmospheric Aerosol Emissions and Pollution Dynamics,23,96.795,Volatile Organic Compounds and Air Quality Challenges,3217,98.541,Very Good,2020.0,1.0,N/A,"Mugica-álvarez, V.| Magaña-Reyes, M.| Martínez-Reyes, A.| Figueroa-Lara, J.| Blanco-Jiménez, S.| Goytia-Leal, V.| Páramo-Figueroa, V.H.| García-Martínez, R.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
