Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57216572100,57216572100,Mozart in the civilization process of Norbert Elias. A methodological reflection,"Cisneros, J.L.| Lomeli Sandoval, A.A.",2.0,57203668759| 57216572100,2020.0,2020-01-01,Revista de Ciencias Sociales,26,1,91-106,-,ISSN-13159518,5600152899.0,Journal,Universidad del Zulia,Spanish,1.7,10,1.5,33,0.226,54,0.42,13.0,0.0,0.0,6.23,83.0,78.0,0.0,0.0,"Cisneros, J.L., Lomeli Sandoval, A.A. (2020).Mozart in the civilization process of Norbert Elias. A methodological reflection. Revista de Ciencias Sociales,26(1) 91-106",https://www.scopus.com/record/display.url?eid=2-s2.0-85083920775&origin=resultslist,-,Article,,2-s2.0-85083920775,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,57203668759,57216572100,-,-,Mexico,1.0,3300,General Social Sciences,3,Social Sciences & Management,-,-,40,Social Sciences,39| 35| 44,"Education| Commerce, Management, Tourism And Services| Human Society",3903| 4404| 3507,"Education systems| Development studies| Strategy, management and organisational behaviour",-,Cultural Dynamics and Social Integration in Latin America,1456,4.709,Cultural Dynamics in Nineteenth Century Colombian Literature,39037,19.122,Defensible,2020.0,0.0,N/A,"Cisneros, J.L.| Lomeli Sandoval, A.A.",Universidad Autónoma Metropolitana,Mexico,0
