Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57199470560,57199470560,"Nicotinamide prevents sweet beverage-induced hepatic steatosis in rats by regulating the G6PD, NADPH/NADP+ and GSH/GSSG ratios and reducing oxidative and inflammatory stress","Mejía, S.Á.| Gutman, L.A.B.| Camarillo, C.O.| Navarro, R.M.| Becerra, M.C.S.| Santana, L.D.| Cruz, M.| Pérez, E.H.| Flores, M.D.",9.0,57197852119| 57197856031| 36681239900| 6602292154| 57197853571| 57197854657| 56062841700| 57199470560| 11641233000,2018.0,2018-01-05,European Journal of Pharmacology,818,-,499-507,-,ISSN-00142999,21333.0,Journal,Elsevier B.V.,English,0.98,31,5.9,24,1.001,25,1.75,41.0,49.0,1.69,10.07,10.0,16.0,0.0,0.0,"Mejía, S.Á., Gutman, L.A.B., Camarillo, C.O. and 6 more (...) (2018).Nicotinamide prevents sweet beverage-induced hepatic steatosis in rats by regulating the G6PD, NADPH/NADP+ and GSH/GSSG ratios and reducing oxidative and inflammatory stress. European Journal of Pharmacology,818499-507",https://www.scopus.com/record/display.url?eid=2-s2.0-85035335834&origin=resultslist,10.1016/j.ejphar.2017.10.048,Article,,2-s2.0-85035335834,29069580,Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México,505031| 505017| 505006| 505023,Medical| Academic| Government,4.0,60028381| 60008467| 60019221| 60032442| 60005058| 113060559,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Mexicano del Seguro Social| UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI| Universidad Nacional Autónoma de México| Facultad de Estudios Superiores Iztacala| Centro para la Investigación Biomédica de Michoacán (CIBIMI-IMSS),57197852119,11641233000,11641233000,-,Mexico,1.0,3004,Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Erythrocyte Dynamics in Sickle Cell Disease,382,52.256,Glucose-6-Phosphate Dehydrogenase Deficiency and Malaria Protection,4042,88.321,Defensible,2018.0,49.0,N/A,"Mejía, S.Á.| Gutman, L.A.B.| Camarillo, C.O.| Navarro, R.M.| Becerra, M.C.S.| Santana, L.D.| Cruz, M.| Pérez, E.H.| Flores, M.D.",Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México,Mexico,0
