Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57417811500,57417811500,Green Foaming of Biologically Extracted Chitin Hydrogels Using Supercritical Carbon Dioxide for Scaffolding of Human Osteoblasts,"Quintana-Quirino, M.| Hernández-Rangel, A.| Silva-Bermudez, P.| García-López, J.| Domínguez-Hernández, V.M.| Araujo Monsalvo, V.M.| Gimeno, M.| Shirai, K.",8.0,57208524591| 57417811500| 56013548300| 55958088900| 35758445500| 35758296300| 16686213300| 55993639400,2024.0,2024-06-01,Polymers,16,11,-,1569,ISSN-20734360,54222.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.23,20,9.7,15,0.918,19,1.01,15.0,3.0,0.34,8.81,38.0,55.0,0.0,0.0,"Quintana-Quirino, M., Hernández-Rangel, A., Silva-Bermudez, P. and 5 more (...) (2024).Green Foaming of Biologically Extracted Chitin Hydrogels Using Supercritical Carbon Dioxide for Scaffolding of Human Osteoblasts. Polymers,16(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85195803366&origin=resultslist,10.3390/polym16111569,Article,Gold|Green,2-s2.0-85195803366,-,Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Universidad Nacional Autónoma de México,505017| 715278| 505023,Medical| Academic,3.0,60014923| 60084250| 60032442,Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Universidad Nacional Autónoma de México,57208524591,55993639400,55993639400,-,Mexico,1.0,1600| 2507,General Chemistry| Polymers and Plastics,4,Natural Sciences,409| 433,Chemistry| Materials Science,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,-,-,-,Chitosan Applications in Health and Food Packaging,881,93.656,Chitin and Chitosan: Sustainable Biopolymer Applications,6238,99.097,Definitive,2024.0,3.0,N/A,"Quintana-Quirino, M.| Hernández-Rangel, A.| Silva-Bermudez, P.| García-López, J.| Domínguez-Hernández, V.M.| Araujo Monsalvo, V.M.| Gimeno, M.| Shirai, K.",Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación| Universidad Nacional Autónoma de México,Mexico,0
